date,time_entry,time_exit,setup,contract,dte,strike,c_or_p,qty,entry_px,exit_px,tp1_px,premium_paid,dollar_pnl,pct_return_on_premium,exit_reason,rejection_level,triggers_fired,delta_at_entry,iv_at_entry,iv_regime,vix_at_entry,tod_bucket,hold_minutes,bars_held,max_adverse_premium,max_favorable_premium
2026-03-19,13:30:00,13:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-03-19 657P,0,657,P,3,1.24,0.7,,371.52,-161.36,-0.4343,EXIT_ALL_LEVEL_STOP,657.0,level_rejection,-0.5306,0.2539,HIGH,25.39,MIDDAY,20,4,0.64,1.55
2026-03-20,10:55:00,11:00:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-20 653P,0,653,P,3,2.86,2.57,,858.0,-85.8,-0.1,EXIT_ALL_PREMIUM_STOP,652.0,level_rejection,0.0,0.2641,HIGH,26.41,MORNING,10,2,1.77,2.86
2026-03-20,13:10:00,15:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-20 655P,0,655,P,3,2.6,7.16,3.76,780.0,688.0,0.8821,TP1_THEN_RUNNER_TIME,653.19,level_rejection,0.0,0.255,HIGH,25.5,MIDDAY,165,33,2.6,10.2
2026-03-20,13:50:00,13:55:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-20 653P,0,653,P,3,2.77,2.49,,831.0,-83.1,-0.1,EXIT_ALL_PREMIUM_STOP,651.0,level_rejection,0.0,0.2638,HIGH,26.38,MIDDAY,10,2,1.99,2.77
2026-03-20,15:10:00,15:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-20 650P,0,650,P,3,2.47,2.47,3.21,741.0,148.2,0.2,TP1_THEN_RUNNER_TIME,648.0,level_rejection,0.0,0.2802,HIGH,28.02,AFTERNOON,45,9,2.23,5.27
2026-03-20,15:40:00,15:45:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-20 648P,0,648,P,3,2.59,2.33,,777.0,-77.7,-0.1,EXIT_ALL_PREMIUM_STOP,646.0,level_rejection,0.0,0.2907,HIGH,29.07,POWER_HOUR,10,2,1.41,2.59
2026-03-24,10:15:00,10:25:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-24 655P,0,655,P,3,3.43,3.09,,1029.0,-102.9,-0.1,EXIT_ALL_PREMIUM_STOP,653.0,level_rejection,0.0,0.2663,HIGH,26.63,MORNING,15,3,2.9,4.03
2026-03-24,13:15:00,13:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-24 655P,0,655,P,3,2.64,2.38,,792.0,-79.2,-0.1,EXIT_ALL_PREMIUM_STOP,653.0,level_rejection|ribbon_flip,0.0,0.2713,HIGH,27.13,MIDDAY,10,2,2.24,2.77
2026-03-24,13:45:00,13:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-24 655P,0,655,P,3,2.76,2.48,,828.0,-82.8,-0.1,EXIT_ALL_PREMIUM_STOP,653.0,level_rejection,0.0,0.2738,HIGH,27.38,MIDDAY,10,2,1.76,2.76
2026-03-26,10:00:00,10:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-03-26 654P,0,654,P,3,1.81,1.56,,542.96,-73.76,-0.1359,EXIT_ALL_LEVEL_STOP,654.0,level_rejection,-0.4988,0.265,HIGH,26.5,OPEN_DRIVE,10,2,1.41,2.1
2026-03-26,10:45:00,11:00:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-26 655P,0,655,P,5,3.24,3.24,3.56,1620.0,96.0,0.0593,TP1_THEN_RUNNER_RIBBON,653.18,level_rejection|confluence,0.0,0.2675,HIGH,26.75,MORNING,20,4,3.05,4.58
2026-03-26,11:20:00,11:25:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-26 654P,0,654,P,3,2.92,2.63,,876.0,-87.6,-0.1,EXIT_ALL_PREMIUM_STOP,652.0,level_rejection,0.0,0.2674,HIGH,26.74,MORNING,10,2,2.6,2.94
2026-03-26,12:20:00,15:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-26 653P,0,653,P,3,2.75,7.58,3.58,825.0,648.0,0.7855,TP1_THEN_RUNNER_TIME,651.0,level_rejection,0.0,0.2703,HIGH,27.03,MIDDAY,215,43,2.75,7.67
2026-03-26,13:10:00,13:15:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-03-26 649P,0,649,P,3,1.28,1.17,,384.26,-32.14,-0.0836,EXIT_ALL_LEVEL_STOP,649.0,level_rejection,-0.4992,0.275,HIGH,27.5,MIDDAY,5,1,1.11,1.3
2026-03-26,13:20:00,14:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-03-26 648P,0,648,P,3,1.09,1.09,1.42,326.68,65.34,0.2,TP1_THEN_RUNNER_BE_STOP,649.0,level_rejection,-0.4561,0.2773,HIGH,27.73,MIDDAY,90,18,0.73,2.08
2026-03-26,15:05:00,15:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-26 649P,0,649,P,3,2.49,4.04,3.24,747.0,304.4,0.4075,TP1_THEN_RUNNER_TIME,647.0,level_rejection,0.0,0.2783,HIGH,27.83,AFTERNOON,50,10,2.49,4.06
2026-03-27,11:05:00,11:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-03-27 640P,0,640,P,3,1.69,1.69,2.19,506.01,101.2,0.2,TP1_THEN_RUNNER_BE_STOP,641.0,level_rejection|confluence,-0.4821,0.2939,HIGH,29.39,MORNING,15,3,1.08,2.3
2026-03-27,11:35:00,11:45:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-03-27 641P,0,641,P,3,1.58,1.58,2.06,475.11,95.02,0.2,TP1_THEN_RUNNER_BE_STOP,642.0,level_rejection,-0.484,0.289,HIGH,28.9,MIDDAY,10,2,1.54,2.09
2026-03-27,12:00:00,13:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-03-27 640P,0,640,P,3,1.6,1.6,2.08,480.16,96.03,0.2,TP1_THEN_RUNNER_BE_STOP,640.0,level_rejection,-0.4996,0.2927,HIGH,29.27,MIDDAY,65,13,1.4,2.63
2026-03-27,13:20:00,15:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-27 640P,0,640,P,3,2.73,6.13,3.55,819.0,503.8,0.6151,TP1_THEN_RUNNER_TIME,638.0,level_rejection,0.0,0.2981,HIGH,29.81,MIDDAY,155,31,2.73,6.88
2026-03-30,13:10:00,13:40:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-03-30 635P,0,635,P,3,1.62,1.62,2.1,484.98,97.0,0.2,TP1_THEN_RUNNER_BE_STOP,635.0,level_rejection,-0.5496,0.3041,HIGH,30.41,MIDDAY,30,6,1.5,2.74
2026-03-30,13:50:00,15:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-30 636P,0,636,P,5,2.7,4.06,3.51,1350.0,515.0,0.3815,TP1_THEN_RUNNER_TIME,634.08,level_rejection|confluence,0.0,0.3067,HIGH,30.67,MIDDAY,125,25,2.54,6.7
2026-03-30,15:05:00,15:15:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-03-30 630P,0,630,P,3,0.58,0.58,0.76,175.4,35.08,0.2,TP1_THEN_RUNNER_BE_STOP,631.0,level_rejection,-0.4061,0.3107,HIGH,31.07,AFTERNOON,10,2,0.53,0.97
2026-03-30,15:20:00,15:30:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-03-30 630P,0,630,P,3,0.75,0.75,0.97,224.19,44.84,0.2,TP1_THEN_RUNNER_BE_STOP,630.0,level_rejection,-0.5268,0.3133,HIGH,31.33,POWER_HOUR,10,2,0.57,1.07
2026-04-02,10:00:00,10:15:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-04-02 649P,0,649,P,3,1.76,1.15,,527.26,-182.51,-0.3461,EXIT_ALL_LEVEL_STOP,650.0,level_rejection,-0.4935,0.2637,HIGH,26.37,OPEN_DRIVE,15,3,0.98,1.99
2026-04-07,10:00:00,10:15:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-04-07 654P,0,654,P,3,2.07,2.07,2.69,621.7,124.34,0.2,TP1_THEN_RUNNER_BE_STOP,654.0,level_rejection,-0.5402,0.2673,HIGH,26.73,OPEN_DRIVE,15,3,2.05,3.05
2026-04-07,11:00:00,11:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-07 655P,0,655,P,5,3.36,3.36,4.37,1680.0,302.4,0.18,TP1_THEN_RUNNER_RIBBON,653.22,level_rejection|confluence,0.0,0.2675,HIGH,26.75,MORNING,15,3,3.36,4.51
2026-04-07,11:45:00,11:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-07 655P,0,655,P,5,3.11,2.8,,1555.0,-155.5,-0.1,EXIT_ALL_PREMIUM_STOP,653.0,level_rejection|confluence,0.0,0.2672,HIGH,26.72,MIDDAY,10,2,2.65,3.15
2026-04-09,11:00:00,11:05:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-04-09 673C,0,673,C,3,2.73,2.46,,819.0,-81.9,-0.1,EXIT_ALL_PREMIUM_STOP,675.0,level_reclaim|ribbon_flip,0.0,0.207,MID,20.7,MORNING,10,2,2.35,2.73
2026-04-09,11:35:00,15:50:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-04-09 675C,0,675,C,5,2.79,5.32,3.63,1395.0,757.1,0.5427,TP1_THEN_RUNNER_TIME,675.88,level_reclaim|confluence,0.0,0.2029,MID,20.29,MIDDAY,260,52,2.65,6.14
2026-04-10,10:15:00,10:40:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-04-10 679C,0,679,C,5,2.7,2.43,,1350.0,-135.0,-0.1,EXIT_ALL_PREMIUM_STOP,680.15,level_reclaim|confluence,0.0,0.1893,MID,18.93,MORNING,30,6,2.09,3.21
2026-04-10,12:40:00,12:45:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-04-10 679P,0,679,P,3,1.23,0.93,,369.79,-89.93,-0.2432,EXIT_ALL_LEVEL_STOP,679.0,level_rejection,-0.5469,0.2017,MID,20.17,MIDDAY,5,1,0.92,1.24
2026-04-10,13:00:00,13:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-04-10 679P,0,679,P,3,1.11,0.93,,331.91,-54.25,-0.1635,EXIT_ALL_LEVEL_STOP,679.0,level_rejection,-0.5294,0.2012,MID,20.12,MIDDAY,10,2,0.89,1.2
2026-04-13,10:00:00,10:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-04-13 679P,0,679,P,3,1.28,1.14,,382.7,-42.18,-0.1102,EXIT_ALL_RIBBON_FLIP_BACK,680.0,level_rejection,-0.4625,0.2023,MID,20.23,OPEN_DRIVE,20,4,1.05,1.68
2026-04-20,10:55:00,11:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-20 710P,0,710,P,3,2.72,2.72,3.54,816.0,163.2,0.2,TP1_THEN_RUNNER_RIBBON,708.0,level_rejection,0.0,0.1946,MID,19.46,MORNING,30,6,2.42,4.04
2026-04-20,11:35:00,11:40:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-20 710P,0,710,P,3,2.83,2.55,,849.0,-84.9,-0.1,EXIT_ALL_PREMIUM_STOP,708.0,level_rejection,0.0,0.1943,MID,19.43,MIDDAY,10,2,2.38,2.83
2026-04-21,11:25:00,11:45:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-04-21 707P,0,707,P,3,1.43,1.18,,428.34,-72.98,-0.1704,EXIT_ALL_LEVEL_STOP,707.0,level_rejection|ribbon_flip,-0.5359,0.1977,MID,19.77,MORNING,20,4,0.99,1.79
2026-04-21,12:20:00,12:45:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-04-21 707P,0,707,P,3,1.39,1.39,1.81,416.69,83.34,0.2,TP1_THEN_RUNNER_BE_STOP,707.0,level_rejection,-0.5609,0.1996,MID,19.96,MIDDAY,25,5,1.04,1.89
2026-04-21,12:50:00,13:00:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-04-21 706P,0,706,P,3,1.01,1.01,1.32,304.15,60.83,0.2,TP1_THEN_RUNNER_BE_STOP,706.14,level_rejection|confluence,-0.4814,0.2004,MID,20.04,MIDDAY,10,2,0.89,1.32
2026-04-21,13:15:00,13:25:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-21 707P,0,707,P,3,2.52,2.52,3.28,756.0,151.2,0.2,TP1_THEN_RUNNER_RIBBON,705.0,level_rejection,0.0,0.2048,MID,20.48,MIDDAY,15,3,2.32,3.33
2026-04-22,13:25:00,13:35:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-04-22 708C,0,708,C,3,2.42,2.18,,726.0,-72.6,-0.1,EXIT_ALL_PREMIUM_STOP,709.74,level_reclaim|ribbon_flip,0.0,0.1929,MID,19.29,MIDDAY,15,3,2.14,2.52
2026-04-23,13:10:00,14:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-23 710P,0,710,P,3,2.72,2.72,3.54,816.0,163.2,0.2,TP1_THEN_RUNNER_RIBBON,708.75,level_rejection|ribbon_flip,0.0,0.1973,MID,19.73,MIDDAY,60,12,2.66,7.81
2026-04-23,13:40:00,13:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-23 708P,0,708,P,3,2.86,2.86,4.89,858.0,406.0,0.4732,TP1_THEN_RUNNER_RIBBON,706.49,level_rejection,0.0,0.205,MID,20.5,MIDDAY,15,3,2.7,5.91
2026-04-23,15:40:00,15:45:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-23 710P,0,710,P,3,2.38,2.14,,714.0,-71.4,-0.1,EXIT_ALL_PREMIUM_STOP,707.95,level_rejection|ribbon_flip,0.0,0.1949,MID,19.49,POWER_HOUR,10,2,2.1,2.75
2026-04-28,10:55:00,11:00:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-28 712P,0,712,P,3,2.86,2.57,,858.0,-85.8,-0.1,EXIT_ALL_PREMIUM_STOP,710.0,level_rejection,0.0,0.187,MID,18.7,MORNING,10,2,1.77,2.86
2026-04-28,13:05:00,13:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-28 712P,0,712,P,3,2.53,2.28,,759.0,-75.9,-0.1,EXIT_ALL_PREMIUM_STOP,710.0,level_rejection,0.0,0.1858,MID,18.58,MIDDAY,10,2,2.21,2.53
2026-04-29,12:25:00,12:40:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-04-29 710P,0,710,P,3,1.19,1.19,1.55,357.73,71.55,0.2,TP1_THEN_RUNNER_BE_STOP,710.0,level_rejection,-0.5347,0.1867,MID,18.67,MIDDAY,15,3,1.09,1.7
2026-04-30,10:05:00,10:10:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-04-30 710C,0,710,C,5,3.16,2.84,,1580.0,-158.0,-0.1,EXIT_ALL_PREMIUM_STOP,711.5,level_reclaim|confluence,0.0,0.179,MID,17.9,OPEN_DRIVE,10,2,2.47,3.16
2026-04-30,13:35:00,15:50:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-04-30 714C,0,714,C,5,2.71,5.28,3.52,1355.0,757.9,0.5593,TP1_THEN_RUNNER_TIME,715.92,level_reclaim|confluence,0.0,0.173,MID,17.3,MIDDAY,140,28,2.68,5.7
2026-05-04,10:05:00,10:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-05-04 720P,0,720,P,3,1.27,0.84,,379.54,-127.5,-0.3359,EXIT_ALL_LEVEL_STOP,720.67,level_rejection|confluence,-0.4894,0.1748,MID,17.48,OPEN_DRIVE,5,1,0.76,1.28
2026-05-04,11:20:00,13:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-04 721P,0,721,P,3,2.68,2.68,3.48,804.0,160.8,0.2,TP1_THEN_RUNNER_RIBBON,720.15,level_rejection|ribbon_flip,0.0,0.1788,MID,17.88,MORNING,125,25,2.56,6.23
2026-05-04,12:10:00,12:15:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-04 718P,0,718,P,3,2.64,2.38,,792.0,-79.2,-0.1,EXIT_ALL_PREMIUM_STOP,717.0,level_rejection,0.0,0.1893,MID,18.93,MIDDAY,10,2,1.58,2.99
2026-05-07,15:20:00,15:30:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-07 733P,0,733,P,3,2.52,2.27,,756.0,-75.6,-0.1,EXIT_ALL_PREMIUM_STOP,731.0,level_rejection,0.0,0.1731,MID,17.31,POWER_HOUR,15,3,2.01,3.01
