date,time_entry,time_exit,setup,contract,dte,strike,c_or_p,qty,entry_px,exit_px,tp1_px,premium_paid,dollar_pnl,pct_return_on_premium,exit_reason,rejection_level,triggers_fired,delta_at_entry,iv_at_entry,iv_regime,vix_at_entry,tod_bucket,hold_minutes,bars_held,max_adverse_premium,max_favorable_premium
2026-03-20,15:35:00,15:40:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-20 646P,0,646,P,3,0.76,0.7,,227.64,-18.21,-0.08,EXIT_ALL_PREMIUM_STOP,646.0,level_rejection,-0.6294,0.2907,HIGH,29.07,POWER_HOUR,5,1,0.11,0.77
2026-03-24,13:15:00,13:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-24 653P,0,653,P,3,1.34,1.23,,402.24,-32.18,-0.08,EXIT_ALL_PREMIUM_STOP,653.0,level_rejection,-0.5209,0.2716,HIGH,27.16,MIDDAY,5,1,1.02,1.36
2026-03-24,13:30:00,13:35:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-24 653P,0,653,P,5,1.21,1.11,,604.92,-48.39,-0.08,EXIT_ALL_PREMIUM_STOP,653.94,level_rejection|confluence,-0.5034,0.2713,HIGH,27.13,MIDDAY,5,1,0.92,1.32
2026-03-24,13:40:00,13:45:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-24 653P,0,653,P,3,1.38,1.27,,412.78,-33.02,-0.08,EXIT_ALL_PREMIUM_STOP,653.0,level_rejection,-0.5541,0.2738,HIGH,27.38,MIDDAY,5,1,1.06,1.45
2026-03-26,10:00:00,10:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-26 654P,0,654,P,5,1.84,1.69,,919.95,-73.6,-0.08,EXIT_ALL_PREMIUM_STOP,654.24,level_rejection|confluence,-0.4988,0.2694,HIGH,26.94,OPEN_DRIVE,5,1,1.43,2.08
2026-03-26,12:25:00,12:35:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-26 649P,0,649,P,3,1.2,1.11,,360.64,-28.85,-0.08,EXIT_ALL_PREMIUM_STOP,650.16,level_rejection,-0.4456,0.273,HIGH,27.3,MIDDAY,10,2,1.08,1.46
2026-03-26,13:00:00,13:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-26 649P,0,649,P,3,1.15,1.06,,345.28,-27.62,-0.08,EXIT_ALL_PREMIUM_STOP,650.0,level_rejection,-0.4467,0.2846,HIGH,28.46,MIDDAY,5,1,1.01,1.16
2026-03-26,13:40:00,14:35:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-26 648P,0,648,P,3,1.21,1.21,1.57,361.53,72.31,0.2,TP1_THEN_RUNNER_BE_STOP,648.0,level_rejection,-0.5063,0.2794,HIGH,27.94,MIDDAY,55,11,1.11,2.08
2026-03-26,15:00:00,15:15:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-26 647P,0,647,P,3,0.93,0.93,1.21,279.43,55.89,0.2,TP1_THEN_RUNNER_BE_STOP,647.0,level_rejection,-0.559,0.2818,HIGH,28.18,AFTERNOON,15,3,0.82,1.41
2026-03-27,11:05:00,11:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-27 640P,0,640,P,3,1.69,1.69,2.19,506.01,101.2,0.2,TP1_THEN_RUNNER_BE_STOP,641.0,level_rejection,-0.4821,0.2939,HIGH,29.39,MORNING,15,3,1.08,2.3
2026-03-27,11:35:00,11:45:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-27 641P,0,641,P,3,1.58,1.58,2.06,475.11,95.02,0.2,TP1_THEN_RUNNER_BE_STOP,642.0,level_rejection,-0.484,0.289,HIGH,28.9,MIDDAY,10,2,1.56,2.09
2026-03-27,12:00:00,13:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-27 640P,0,640,P,3,1.6,1.6,2.08,480.16,96.03,0.2,TP1_THEN_RUNNER_BE_STOP,640.0,level_rejection,-0.4996,0.2927,HIGH,29.27,MIDDAY,65,13,1.46,2.63
2026-03-27,13:15:00,15:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-27 638P,0,638,P,3,1.44,3.95,1.87,430.5,337.55,0.7841,TP1_THEN_RUNNER_TIME,638.0,level_rejection,-0.5106,0.3069,HIGH,30.69,MIDDAY,155,31,1.4,4.89
2026-03-30,15:05:00,15:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-30 630P,0,630,P,3,0.58,0.54,,175.4,-14.03,-0.08,EXIT_ALL_PREMIUM_STOP,631.0,level_rejection,-0.4061,0.3107,HIGH,31.07,AFTERNOON,5,1,0.53,0.97
2026-03-30,15:20:00,15:25:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-30 630P,0,630,P,3,0.75,0.69,,224.19,-17.93,-0.08,EXIT_ALL_PREMIUM_STOP,630.0,level_rejection,-0.5268,0.3133,HIGH,31.33,POWER_HOUR,5,1,0.65,1.05
2026-04-02,10:00:00,10:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-02 649P,0,649,P,3,1.76,1.62,,527.26,-42.18,-0.08,EXIT_ALL_PREMIUM_STOP,650.0,level_rejection,-0.4935,0.2637,HIGH,26.37,OPEN_DRIVE,5,1,1.11,1.99
2026-04-07,10:00:00,10:15:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-07 654P,0,654,P,3,2.07,2.07,2.7,622.1,124.42,0.2,TP1_THEN_RUNNER_BE_STOP,654.0,level_rejection,-0.5401,0.2675,HIGH,26.75,OPEN_DRIVE,15,3,2.06,3.03
2026-04-07,10:55:00,11:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-07 653P,0,653,P,3,1.88,1.88,2.44,563.11,112.62,0.2,TP1_THEN_RUNNER_BE_STOP,653.0,level_rejection,-0.5352,0.2675,HIGH,26.75,MORNING,15,3,1.79,2.81
2026-04-07,12:05:00,12:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-07 655P,0,655,P,5,1.56,1.43,,779.46,-62.36,-0.08,EXIT_ALL_PREMIUM_STOP,655.52,level_rejection|confluence,-0.5217,0.263,HIGH,26.3,MIDDAY,5,1,1.21,1.59
2026-04-09,10:55:00,11:00:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-04-09 675C,0,675,C,3,1.51,1.39,,453.52,-36.28,-0.08,EXIT_ALL_PREMIUM_STOP,675.0,level_reclaim|ribbon_flip,0.5395,0.207,MID,20.7,MORNING,5,1,1.16,1.54
2026-04-09,11:30:00,11:35:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-04-09 677C,0,677,C,5,1.44,1.33,,721.66,-57.73,-0.08,EXIT_ALL_PREMIUM_STOP,675.88,level_reclaim|confluence,0.55,0.2029,MID,20.29,MIDDAY,5,1,1.12,1.75
2026-04-10,10:10:00,10:15:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-04-10 681C,0,681,C,5,1.45,1.33,,724.66,-57.97,-0.08,EXIT_ALL_PREMIUM_STOP,680.15,level_reclaim|confluence,0.5295,0.1893,MID,18.93,OPEN_DRIVE,5,1,1.31,1.54
2026-04-10,11:40:00,11:45:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-04-10 680C,0,680,C,5,1.44,1.32,,719.32,-57.55,-0.08,EXIT_ALL_PREMIUM_STOP,680.15,level_reclaim|confluence,0.5665,0.1953,MID,19.53,MIDDAY,5,1,1.25,1.57
2026-04-10,12:40:00,12:45:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-10 679P,0,679,P,3,1.23,1.13,,369.79,-29.58,-0.08,EXIT_ALL_PREMIUM_STOP,679.0,level_rejection,-0.5469,0.2017,MID,20.17,MIDDAY,5,1,0.91,1.23
2026-04-13,10:00:00,10:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-13 679P,0,679,P,3,1.28,1.17,,382.7,-30.62,-0.08,EXIT_ALL_PREMIUM_STOP,680.0,level_rejection,-0.4625,0.2023,MID,20.23,OPEN_DRIVE,5,1,1.02,1.32
2026-04-13,13:50:00,14:25:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-04-13 682C,0,682,C,5,0.93,0.86,,467.37,-37.39,-0.08,EXIT_ALL_PREMIUM_STOP,682.0,level_reclaim|confluence,0.536,0.1959,MID,19.59,MIDDAY,35,7,0.83,1.12
2026-04-20,10:50:00,11:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-20 708P,0,708,P,3,1.45,1.45,1.88,434.5,86.9,0.2,TP1_THEN_RUNNER_BE_STOP,708.0,level_rejection,-0.5244,0.1953,MID,19.53,MORNING,30,6,1.22,2.44
2026-04-21,11:25:00,11:30:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-21 707P,0,707,P,3,1.43,1.32,,430.07,-34.41,-0.08,EXIT_ALL_PREMIUM_STOP,707.0,level_rejection|ribbon_flip,-0.5357,0.1986,MID,19.86,MORNING,5,1,1.06,1.46
2026-04-21,12:20:00,12:30:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-21 707P,0,707,P,3,1.39,1.28,,416.69,-33.34,-0.08,EXIT_ALL_PREMIUM_STOP,707.0,level_rejection,-0.5609,0.1996,MID,19.96,MIDDAY,10,2,1.14,1.53
2026-04-21,12:50:00,13:00:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-21 706P,0,706,P,5,1.02,0.94,,509.86,-40.79,-0.08,EXIT_ALL_PREMIUM_STOP,706.14,level_rejection|confluence,-0.4815,0.2015,MID,20.15,MIDDAY,10,2,0.89,1.32
2026-04-21,13:10:00,13:15:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-21 705P,0,705,P,3,1.18,1.09,,354.55,-28.36,-0.08,EXIT_ALL_PREMIUM_STOP,705.0,level_rejection,-0.5424,0.2048,MID,20.48,MIDDAY,5,1,1.01,1.61
2026-04-22,13:20:00,13:30:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-04-22 710C,0,710,C,3,1.03,0.94,,308.09,-24.65,-0.08,EXIT_ALL_PREMIUM_STOP,709.74,level_reclaim|ribbon_flip,0.5248,0.1929,MID,19.29,MIDDAY,10,2,0.94,1.08
2026-04-23,13:05:00,13:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-23 708P,0,708,P,3,1.05,0.96,,314.11,-25.13,-0.08,EXIT_ALL_PREMIUM_STOP,708.75,level_rejection|ribbon_flip,-0.5088,0.1973,MID,19.73,MIDDAY,5,1,0.91,1.37
2026-04-23,13:25:00,13:30:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-23 706P,0,706,P,3,0.95,0.88,,286.09,-22.89,-0.08,EXIT_ALL_PREMIUM_STOP,707.0,level_rejection,-0.4899,0.2032,MID,20.32,MIDDAY,5,1,0.39,1.05
2026-04-23,13:35:00,13:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-23 706P,0,706,P,3,1.06,1.06,1.38,318.91,63.78,0.2,TP1_THEN_RUNNER_BE_STOP,706.49,level_rejection,-0.5329,0.205,MID,20.5,MIDDAY,15,3,0.6,3.77
2026-04-28,10:50:00,10:55:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-28 710P,0,710,P,3,1.46,1.34,,437.72,-35.02,-0.08,EXIT_ALL_PREMIUM_STOP,710.0,level_rejection,-0.5403,0.187,MID,18.7,MORNING,5,1,1.01,1.62
2026-04-28,13:00:00,13:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-28 710P,0,710,P,3,1.15,1.06,,344.22,-27.54,-0.08,EXIT_ALL_PREMIUM_STOP,710.0,level_rejection,-0.5532,0.1858,MID,18.58,MIDDAY,5,1,1.0,1.25
2026-04-29,12:25:00,12:40:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-29 710P,0,710,P,3,1.2,1.2,1.56,360.29,72.06,0.2,TP1_THEN_RUNNER_BE_STOP,710.0,level_rejection,-0.5344,0.1882,MID,18.82,MIDDAY,15,3,1.09,1.69
2026-04-30,10:00:00,10:05:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-04-30 712C,0,712,C,5,1.24,1.14,,620.32,-49.63,-0.08,EXIT_ALL_PREMIUM_STOP,711.5,level_reclaim|confluence,0.4873,0.1743,MID,17.43,OPEN_DRIVE,5,1,0.78,1.4
2026-05-04,10:05:00,10:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-04 720P,0,720,P,5,1.27,1.17,,633.31,-50.67,-0.08,EXIT_ALL_PREMIUM_STOP,720.67,level_rejection|confluence,-0.4894,0.175,MID,17.5,OPEN_DRIVE,5,1,0.77,1.29
2026-05-04,11:15:00,13:15:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-04 719P,0,719,P,5,1.3,1.3,1.7,651.96,117.35,0.18,TP1_THEN_RUNNER_BE_STOP,720.47,level_rejection|ribbon_flip|confluence,-0.5277,0.1788,MID,17.88,MORNING,120,24,1.19,4.09
