date,time_entry,time_exit,setup,contract,dte,strike,c_or_p,qty,entry_px,exit_px,tp1_px,premium_paid,dollar_pnl,pct_return_on_premium,exit_reason,rejection_level,triggers_fired,delta_at_entry,iv_at_entry,iv_regime,vix_at_entry,tod_bucket,hold_minutes,bars_held,max_adverse_premium,max_favorable_premium
2026-03-26,14:00:00,14:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-26 649P,0,649,P,3,2.84,1.9,,852.0,-281.16,-0.33,EXIT_ALL_PREMIUM_STOP,647.0,level_rejection,0.0,0.2846,HIGH,28.46,AFTERNOON,55,11,1.83,2.84
2026-03-26,15:05:00,15:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-26 649P,0,649,P,3,2.49,4.04,3.24,747.0,304.4,0.4075,TP1_THEN_RUNNER_TIME,647.0,level_rejection,0.0,0.2783,HIGH,27.83,AFTERNOON,50,10,2.49,4.06
2026-03-27,13:30:00,14:40:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-27 639P,0,639,P,3,2.94,2.94,3.82,882.0,176.4,0.2,TP1_THEN_RUNNER_RIBBON,637.0,level_rejection,0.0,0.3024,HIGH,30.24,MIDDAY,75,15,2.37,4.13
2026-03-30,13:25:00,15:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-03-30 636P,0,636,P,3,2.72,4.06,3.54,816.0,297.2,0.3642,TP1_THEN_RUNNER_TIME,634.08,level_rejection|confluence,0.0,0.3075,HIGH,30.75,MIDDAY,150,30,1.96,6.7
2026-03-30,15:05:00,15:15:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-03-30 630P,0,630,P,3,0.58,0.58,0.76,175.4,35.08,0.2,TP1_THEN_RUNNER_BE_STOP,631.0,level_rejection,-0.4061,0.3107,HIGH,31.07,AFTERNOON,10,2,0.53,0.97
2026-04-07,10:10:00,10:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-07 654P,0,654,P,3,3.03,2.03,,909.0,-299.97,-0.33,EXIT_ALL_PREMIUM_STOP,653.22,level_rejection|confluence,0.0,0.2716,HIGH,27.16,OPEN_DRIVE,15,3,1.71,3.03
2026-04-20,10:55:00,11:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-20 710P,0,710,P,3,2.72,2.72,3.54,816.0,163.2,0.2,TP1_THEN_RUNNER_RIBBON,708.0,level_rejection,0.0,0.1946,MID,19.46,MORNING,30,6,2.42,4.04
2026-04-21,13:15:00,13:25:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-21 707P,0,707,P,3,2.52,2.52,3.28,756.0,151.2,0.2,TP1_THEN_RUNNER_RIBBON,705.0,level_rejection,0.0,0.2048,MID,20.48,MIDDAY,15,3,2.32,3.33
2026-04-21,14:20:00,14:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-21 707P,0,707,P,3,2.16,1.45,,648.0,-213.84,-0.33,EXIT_ALL_PREMIUM_STOP,706.14,level_rejection|confluence,0.0,0.2001,MID,20.01,AFTERNOON,35,7,1.08,2.27
2026-04-23,13:10:00,14:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-23 710P,0,710,P,3,2.72,2.72,3.54,816.0,163.2,0.2,TP1_THEN_RUNNER_RIBBON,708.75,level_rejection|ribbon_flip,0.0,0.1973,MID,19.73,MIDDAY,60,12,2.66,7.81
2026-04-23,13:40:00,13:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-23 708P,0,708,P,3,2.86,2.86,4.89,858.0,406.0,0.4732,TP1_THEN_RUNNER_RIBBON,706.49,level_rejection,0.0,0.205,MID,20.5,MIDDAY,15,3,2.7,5.91
2026-04-28,09:55:00,14:15:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-28 714P,0,714,P,3,2.9,2.9,4.05,870.0,230.0,0.2644,TP1_THEN_RUNNER_RIBBON,712.29,level_rejection|ribbon_flip|confluence,0.0,0.187,MID,18.7,OPEN_DRIVE,265,53,2.3,4.89
2026-04-29,12:35:00,12:40:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-29 711P,0,711,P,3,3.29,2.75,,987.0,-162.0,-0.1641,EXIT_ALL_LEVEL_STOP,709.25,level_rejection|confluence,0.0,0.1897,MID,18.97,MIDDAY,10,2,2.71,3.29
2026-04-29,14:10:00,14:55:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-04-29 711P,0,711,P,3,3.33,2.23,,999.0,-329.67,-0.33,EXIT_ALL_PREMIUM_STOP,709.25,level_rejection|ribbon_flip|confluence,0.0,0.1889,MID,18.89,AFTERNOON,50,10,1.94,3.43
2026-05-04,11:20:00,13:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-04 721P,0,721,P,3,2.68,2.68,3.48,804.0,160.8,0.2,TP1_THEN_RUNNER_RIBBON,720.15,level_rejection|ribbon_flip,0.0,0.1788,MID,17.88,MORNING,125,25,2.56,6.23
2026-05-04,12:10:00,12:15:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-04 718P,0,718,P,3,2.64,1.77,,792.0,-261.36,-0.33,EXIT_ALL_PREMIUM_STOP,717.0,level_rejection,0.0,0.1893,MID,18.93,MIDDAY,10,2,1.58,2.99
