date,time_entry,time_exit,setup,contract,dte,strike,c_or_p,qty,entry_px,exit_px,tp1_px,premium_paid,dollar_pnl,pct_return_on_premium,exit_reason,rejection_level,triggers_fired,delta_at_entry,iv_at_entry,iv_regime,vix_at_entry,tod_bucket,hold_minutes,bars_held,max_adverse_premium,max_favorable_premium
2026-05-19,10:05:00,12:25:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-19 737P,0,737,P,22,3.07,3.07,4.55,6754.0,2072.0,0.3068,TP1_THEN_RUNNER_RIBBON,735.0,level_rejection,0.0,0.182,MID,18.2,OPEN_DRIVE,145,29,2.73,5.61
2026-05-19,10:45:00,10:55:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-19 735P,0,735,P,10,3.08,2.83,,3080.0,-246.4,-0.08,EXIT_ALL_PREMIUM_STOP,733.39,level_rejection|confluence,0.0,0.1792,MID,17.92,MORNING,15,3,2.7,3.92
2026-05-19,12:10:00,12:15:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-19 735P,0,735,P,10,2.96,2.72,,2960.0,-236.8,-0.08,EXIT_ALL_PREMIUM_STOP,733.39,level_rejection|confluence,0.0,0.1808,MID,18.08,MIDDAY,10,2,2.08,2.96
2026-05-19,13:00:00,13:50:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-05-19 734C,0,734,C,15,2.58,2.58,3.35,3870.0,774.0,0.2,TP1_THEN_RUNNER_RIBBON,736.0,level_reclaim|ribbon_flip|confluence,0.0,0.1778,MID,17.78,MIDDAY,55,11,2.4,3.76
2026-05-20,10:20:00,10:25:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-05-20 735C,0,735,C,22,3.57,3.28,,7854.0,-628.32,-0.08,EXIT_ALL_PREMIUM_STOP,735.7,level_reclaim|ribbon_flip,0.0,0.177,MID,17.7,MORNING,10,2,2.95,3.85
2026-05-20,11:20:00,11:25:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-05-20 738C,0,738,C,10,3.31,3.05,,3310.0,-264.8,-0.08,EXIT_ALL_PREMIUM_STOP,739.08,level_reclaim|confluence,0.0,0.1761,MID,17.61,MORNING,10,2,2.57,3.31
2026-05-20,12:45:00,12:50:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-05-20 738C,0,738,C,10,2.9,2.67,,2900.0,-232.0,-0.08,EXIT_ALL_PREMIUM_STOP,739.08,level_reclaim|confluence,0.0,0.1774,MID,17.74,MIDDAY,10,2,2.37,2.9
2026-05-21,10:20:00,10:25:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-21 740P,0,740,P,15,3.02,2.78,,4530.0,-362.4,-0.08,EXIT_ALL_PREMIUM_STOP,739.08,level_rejection|ribbon_flip|confluence,0.0,0.176,MID,17.6,MORNING,10,2,2.65,3.26
2026-05-21,11:25:00,11:40:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-21 741P,0,741,P,15,2.92,2.69,,4380.0,-350.4,-0.08,EXIT_ALL_PREMIUM_STOP,739.08,level_rejection|confluence|trendline_rejection,0.0,0.1732,MID,17.32,MORNING,20,4,2.42,3.58
2026-05-21,12:40:00,12:45:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-21 741P,0,741,P,15,2.64,2.43,,3960.0,-316.8,-0.08,EXIT_ALL_PREMIUM_STOP,739.08,level_rejection|ribbon_flip|confluence|trendline_rejection,0.0,0.1724,MID,17.24,MIDDAY,10,2,2.32,2.99
2026-05-21,13:20:00,14:50:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-05-21 740C,0,740,C,15,2.24,2.24,2.91,3360.0,672.0,0.2,TP1_THEN_RUNNER_RIBBON,740.4,level_reclaim|ribbon_flip|confluence,0.0,0.1686,MID,16.86,MIDDAY,95,19,1.27,4.95
2026-05-22,13:00:00,13:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-22 749P,0,749,P,3,2.02,1.86,,606.0,-48.48,-0.08,EXIT_ALL_PREMIUM_STOP,,trendline_rejection,0.0,0.1651,MID,16.51,MIDDAY,10,2,1.65,2.02
2026-05-22,15:20:00,15:50:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-22 748P,0,748,P,20,1.87,2.65,2.43,3740.0,1275.3,0.341,TP1_THEN_RUNNER_TIME,,trendline_rejection,0.0,0.1668,MID,16.68,POWER_HOUR,35,7,1.87,3.01
2026-05-26,13:30:00,13:35:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-26 751P,0,751,P,15,2.63,2.42,,3945.0,-315.6,-0.08,EXIT_ALL_PREMIUM_STOP,748.8,level_rejection|ribbon_flip|confluence,0.0,0.1597,MID,15.97,MIDDAY,10,2,2.07,2.63
2026-05-26,15:05:00,15:50:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-05-26 747C,0,747,C,10,2.27,3.68,2.95,2270.0,972.6,0.4285,TP1_THEN_RUNNER_TIME,748.94,level_reclaim|confluence,0.0,0.159,MID,15.9,AFTERNOON,50,10,2.21,3.84
2026-05-27,11:40:00,12:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-27 751P,0,751,P,22,2.31,2.13,,5082.0,-406.56,-0.08,EXIT_ALL_PREMIUM_STOP,749.6,level_rejection|ribbon_flip,0.0,0.159,MID,15.9,MIDDAY,30,6,1.98,2.93
2026-05-27,12:35:00,12:40:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-27 752P,0,752,P,10,2.39,2.2,,2390.0,-191.2,-0.08,EXIT_ALL_PREMIUM_STOP,749.93,level_rejection|confluence,0.0,0.1582,MID,15.82,MIDDAY,10,2,1.95,2.39
2026-05-27,13:40:00,13:55:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-27 752P,0,752,P,10,2.41,2.22,,2410.0,-192.8,-0.08,EXIT_ALL_PREMIUM_STOP,749.93,level_rejection|confluence,0.0,0.1583,MID,15.83,MIDDAY,20,4,2.1,2.92
2026-05-28,10:15:00,10:20:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-05-28 751C,0,751,C,15,2.67,2.46,,4005.0,-320.4,-0.08,EXIT_ALL_PREMIUM_STOP,750.24,level_reclaim|ribbon_flip|confluence,0.0,0.1544,MID,15.44,MORNING,10,2,1.84,2.72
2026-05-29,10:55:00,13:20:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-05-29 754C,0,754,C,10,2.59,2.59,3.37,2590.0,466.2,0.18,TP1_THEN_RUNNER_RIBBON,754.91,level_reclaim|confluence,0.0,0.1519,MID,15.19,MORNING,150,30,2.53,3.91
2026-05-29,15:15:00,15:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-05-29 758P,0,758,P,22,1.83,1.68,,4026.0,-322.08,-0.08,EXIT_ALL_PREMIUM_STOP,756.39,level_rejection,0.0,0.1501,MID,15.01,POWER_HOUR,10,2,1.57,2.02
2026-06-01,10:05:00,10:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-06-01 758P,0,758,P,22,2.87,2.64,,6314.0,-505.12,-0.08,EXIT_ALL_PREMIUM_STOP,756.0,level_rejection|ribbon_flip,0.0,0.1618,MID,16.18,OPEN_DRIVE,10,2,2.2,2.87
2026-06-01,11:15:00,11:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-06-01 758P,0,758,P,22,2.31,2.13,,5082.0,-406.56,-0.08,EXIT_ALL_PREMIUM_STOP,756.0,level_rejection|trendline_rejection,0.0,0.1607,MID,16.07,MORNING,10,2,1.98,2.37
2026-06-01,13:30:00,13:35:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-06-01 757C,0,757,C,10,1.72,1.58,,1720.0,-137.6,-0.08,EXIT_ALL_PREMIUM_STOP,758.05,level_reclaim|confluence,0.0,0.1596,MID,15.96,MIDDAY,10,2,1.1,1.72
2026-06-02,10:15:00,10:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-06-02 760P,0,760,P,15,2.22,2.04,,3330.0,-266.4,-0.08,EXIT_ALL_PREMIUM_STOP,758.38,level_rejection|ribbon_flip|confluence,0.0,0.1599,MID,15.99,MORNING,10,2,1.98,2.39
2026-06-03,10:05:00,10:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-06-03 758P,0,758,P,10,2.49,2.29,,2490.0,-199.2,-0.08,EXIT_ALL_PREMIUM_STOP,756.4,level_rejection|confluence,0.0,0.1627,MID,16.27,OPEN_DRIVE,10,2,1.98,2.49
2026-06-03,11:15:00,11:30:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-06-03 758P,0,758,P,10,2.48,2.28,,2480.0,-198.4,-0.08,EXIT_ALL_PREMIUM_STOP,756.4,level_rejection|confluence,0.0,0.1609,MID,16.09,MORNING,20,4,2.2,2.97
2026-06-03,12:00:00,13:40:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-06-03 757P,0,757,P,15,2.21,2.21,2.87,3315.0,663.0,0.2,TP1_THEN_RUNNER_RIBBON,755.36,level_rejection|confluence|trendline_rejection,0.0,0.1624,MID,16.24,MIDDAY,105,21,2.06,3.61
2026-06-04,10:05:00,10:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-06-04 755P,0,755,P,10,2.87,2.64,,2870.0,-229.6,-0.08,EXIT_ALL_PREMIUM_STOP,753.39,level_rejection|confluence,0.0,0.1603,MID,16.03,OPEN_DRIVE,10,2,2.06,2.87
2026-06-04,10:40:00,10:45:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-06-04 756P,0,756,P,15,2.68,2.47,,4020.0,-321.6,-0.08,EXIT_ALL_PREMIUM_STOP,753.95,level_rejection|confluence|trendline_rejection,0.0,0.158,MID,15.8,MORNING,10,2,2.21,2.88
2026-06-04,12:25:00,12:30:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-06-04 755C,0,755,C,10,1.92,1.77,,1920.0,-153.6,-0.08,EXIT_ALL_PREMIUM_STOP,756.4,level_reclaim|confluence,0.0,0.1552,MID,15.52,MIDDAY,10,2,1.44,1.92
2026-06-05,11:10:00,11:25:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-06-05 748P,0,748,P,3,1.01,1.01,1.31,302.34,60.47,0.2,TP1_THEN_RUNNER_BE_STOP,0.0,trendline_rejection,-0.4559,0.1654,MID,16.54,MORNING,15,3,0.8,1.38
2026-06-08,11:25:00,11:30:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-06-08 743C,0,743,C,10,2.64,2.43,,2640.0,-211.2,-0.08,EXIT_ALL_PREMIUM_STOP,744.42,level_reclaim|sequence_reclaim,0.0,0.1814,MID,18.14,MORNING,10,2,1.2,2.64
2026-06-08,13:00:00,13:25:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-06-08 744P,0,744,P,15,2.51,2.83,3.42,3765.0,1070.0,0.2842,TP1_THEN_RUNNER_RIBBON,742.08,level_rejection|ribbon_flip|confluence,0.0,0.1843,MID,18.43,MIDDAY,30,6,2.4,4.03
2026-06-09,10:25:00,10:30:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-06-09 740C,0,740,C,10,3.18,2.93,,3180.0,-254.4,-0.08,EXIT_ALL_PREMIUM_STOP,740.58,level_reclaim|confluence,0.0,0.1823,MID,18.23,MORNING,10,2,2.22,3.18
2026-06-09,11:05:00,11:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-06-09 739P,0,739,P,10,3.27,3.01,,3270.0,-261.6,-0.08,EXIT_ALL_PREMIUM_STOP,737.4,level_rejection|confluence,0.0,0.1901,MID,19.01,MORNING,10,2,2.3,3.3
2026-06-10,11:10:00,11:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-06-10 731P,0,731,P,3,1.66,1.66,2.16,497.67,99.53,0.2,TP1_THEN_RUNNER_BE_STOP,731.75,level_rejection|ribbon_flip|confluence,-0.5311,0.2194,MID,21.94,MORNING,10,2,0.86,2.34
2026-06-11,10:05:00,10:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-06-11 730P,0,730,P,3,1.55,2.91,,464.08,407.86,0.8789,EXIT_ALL_RIBBON_FLIP_BACK,0.0,trendline_rejection,-0.4904,0.21,MID,21.0,OPEN_DRIVE,5,1,1.5,2.96
2026-06-11,10:55:00,11:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON::BS_FALLBACK,SPY 2026-06-11 726P,0,726,P,3,1.76,1.76,2.28,526.61,105.32,0.2,TP1_THEN_RUNNER_BE_STOP,727.0,level_rejection|ribbon_flip|confluence,-0.5381,0.2232,HIGH,22.32,MORNING,10,2,0.93,2.45
2026-06-12,10:55:00,11:00:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-06-12 740C,0,740,C,10,3.82,3.51,,3820.0,-305.6,-0.08,EXIT_ALL_PREMIUM_STOP,737.46,level_reclaim|confluence,0.0,0.1892,MID,18.92,MORNING,10,2,3.44,4.35
2026-06-12,15:15:00,15:20:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-06-12 743P,0,743,P,3,1.92,1.77,,576.0,-46.08,-0.08,EXIT_ALL_PREMIUM_STOP,,trendline_rejection,0.0,0.1826,MID,18.26,POWER_HOUR,10,2,1.58,1.92
2026-06-16,10:10:00,10:15:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2026-06-16 753C,0,753,C,10,2.6,2.39,,2600.0,-208.0,-0.08,EXIT_ALL_PREMIUM_STOP,754.21,level_reclaim|confluence,0.0,0.158,MID,15.8,OPEN_DRIVE,10,2,1.74,2.6
2026-06-16,11:40:00,11:45:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2026-06-16 755P,0,755,P,3,2.44,2.96,,732.0,156.0,0.2131,EXIT_ALL_RIBBON_FLIP_BACK,,trendline_rejection,0.0,0.1594,MID,15.94,MIDDAY,10,2,2.44,3.41
