tick_id,fire_at,decision,claimed_spy,claimed_bar_label,last_closed_bar_open,last_closed_close,in_progress_bar_open,in_progress_close_so_far,in_progress_high,in_progress_low,divergence_vs_closed,divergence_dollars,csv_lag_minutes,ribbon_cents,bear_score,bull_score,classification,notes
26,10:48:02,HOLD,738.9,10:48,10:40,737.619873046875,10:45,738.3099975585938,738.9199829101562,737.52001953125,1.2801,1.2801,3.0,27,6,8,MISALIGNED-BENIGN,"spy=738.90 ribbon=27c(BULL) vix=18.27(falling) bear=6/10 bull=8/11 htf=null | VIX 18.27 blocks both (bull filter 9 hard VIX<18, bear filter "
27,10:51:02,HOLD,738.9,10:51,10:45,738.3099975585938,10:50,738.4199829101562,739.0700073242188,738.3200073242188,0.59,0.59,1.0,27,0,0,MISALIGNED-BENIGN,"spy=738.90 ribbon=27c(BULL) vix=18.27(falling/cached) bear=0/10 bull=0/11 htf=null | spread<30c blocks entry, ribbon compressing"
29,10:57:01,HOLD,738.9,10:59,10:50,738.4199829101562,10:55,739.6599731445312,739.7100219726562,738.1400146484375,0.48,0.48,2.0,27,6,8,MISALIGNED-BENIGN,spy=738.9 ribbon=27c(BULL) vix=18.27(falling) bear=6/10 bull=8/11 htf=null | VIX-falling + ribbon-BULL blocks entry
31,11:03:02,HOLD,739.5,11:03,10:55,739.6599731445312,11:00,739.3099975585938,739.9450073242188,739.1300048828125,-0.16,-0.16,3.0,131,6,8,MISALIGNED-BENIGN,spy=739.50 ribbon=131c(BULL) vix=18.19(falling) bear=6/10 bull=8/11 htf=null | VIX_hard_cap_blocks_bull_18.19>18.0
32,11:08:01,HOLD,738.4,11:08,11:00,739.3099975585938,11:05,738.4349975585938,739.3900146484375,738.25,-0.91,-0.91,3.0,150,6,6,MISALIGNED-BENIGN,spy=738.40 ribbon=150c(BULL) vix=18.33(rising) bear=6/10 bull=6/11 htf=null | vol-divergence blocks bear; vix>=18 blocks bull
34,11:13:01,HOLD_DEV,738.02,11:13,11:05,738.4349975585938,11:10,738.510009765625,738.8400268554688,737.969970703125,-0.415,-0.415,3.0,147,6,8,MISALIGNED-BENIGN,spy=738.02 ribbon=147c(BULL) vix=18.38(rising) bear=6/10 bull=8/11 htf=null | BULL blocked VIX>=18.0 hard cap; BEAR blocked by BULL ribbon s
36,11:18:02,HOLD_DEV,738.02,11:18,11:10,738.510009765625,11:15,739.1600952148438,739.3800048828125,738.4000244140625,-0.49,-0.49,3.0,147,6,8,MISALIGNED-BENIGN,spy=738.02 ribbon=147c(BULL) vix=18.38(rising) bear=6/10 bull=8/11 htf=null | VIX hard cap 18.0 blocks all BULL; ribbon BULL blocks BEAR
37,11:21:02,HOLD,738.02,11:21,11:15,739.1600952148438,11:20,738.719970703125,739.3574829101562,738.6699829101562,-1.1401,-1.1401,1.0,147,6,8,MISALIGNED-BENIGN,"spy=738.02 ribbon=147c(BULL) vix=18.38(rising) bear=6/10 bull=8/11 htf=null | bull VIX hard cap 18.0 blocks, bear needs ribbon flip"
37,11:23:01,HOLD_DEV,738.02,11:23,11:15,739.1600952148438,11:20,738.719970703125,739.3574829101562,738.6699829101562,-1.1401,-1.1401,3.0,147,6,8,MISALIGNED-BENIGN,"spy=738.02 ribbon=147c(BULL) vix=18.38(rising) bear=6/10 bull=8/11 htf=null | bull_score blocked filters 8,9,10; bear blocked 5,8,10; VIX ab"
39,11:28:01,HOLD,739.01,11:28,11:20,738.719970703125,11:25,739.6400146484375,739.6400146484375,738.1409912109375,0.29,0.29,3.0,146,6,8,MISALIGNED-BENIGN,"spy=739.01 ribbon=146c(BULL) vix=18.38(rising) bear=6/10 bull=8/11 htf=null | bear blocked(ribbon BULL), bull blocked(VIX hard caps 17.20/18"
41,11:33:01,(no_decision),,,11:25,739.6400146484375,11:30,739.22998046875,739.9299926757812,738.9099731445312,,,3.0,,,,NO_DATA,
41,11:33:02,(no_decision),,,11:25,739.6400146484375,11:30,739.22998046875,739.9299926757812,738.9099731445312,,,3.0,,,,NO_DATA,
42,11:36:02,(no_decision),,,11:30,739.22998046875,11:35,738.8599853515625,739.5499877929688,738.6300048828125,,,1.0,,,,NO_DATA,
43,11:39:02,HOLD_DEV,739.64,11:39,11:30,739.22998046875,11:35,738.8599853515625,739.5499877929688,738.6300048828125,0.41,0.41,4.0,155,7,9,MISALIGNED-BENIGN,spy=739.64 ribbon=155c(BULL) vix=18.22(falling) bear=7/10 bull=9/11 htf=null | VIX@18 hard cap + triggers=0; bull_score 9/11 near-miss
45,11:45:01,(no_decision),,,11:40,738.4600219726562,11:45,738.6599731445312,738.7000122070312,737.8300170898438,,,0.0,,,,NO_DATA,
46,11:48:02,(no_decision),,,11:40,738.4600219726562,11:45,738.6599731445312,738.7000122070312,737.8300170898438,,,3.0,,,,NO_DATA,
46,11:50:01,(no_decision),,,11:45,738.6599731445312,11:50,738.8400268554688,739.27001953125,738.6610107421875,,,0.0,,,,NO_DATA,
47,11:51:02,HOLD,738.66,11:50,11:45,738.6599731445312,11:50,738.8400268554688,739.27001953125,738.6610107421875,0.0,0.0,1.0,121,4,7,ALIGNED,"spy=738.66 ribbon=121c(BULL) vix=18.22(cached) bear=4/10 bull=7/11 htf=null | ribbon spread collapsed 121c (>30c chop), VIXΓëÑ18 hard-gate, "
48,11:55:01,(no_decision),,,11:50,738.8400268554688,11:55,738.3400268554688,739.0689697265625,738.1400146484375,,,0.0,,,,NO_DATA,
50,12:00:01,(no_decision),,,11:55,738.3400268554688,12:00,738.1157836914062,738.6199951171875,737.9400024414062,,,0.0,,,,NO_DATA,
51,12:03:02,HOLD,738.26,12:00,11:55,738.3400268554688,12:00,738.1157836914062,738.6199951171875,737.9400024414062,-0.08,-0.08,3.0,102,6,8,MISALIGNED-BENIGN,"spy=738.26 ribbon=102c(BULL) vix=18.22(falling) bear=6/10 bull=8/11 htf=null | VIX@18.22_hard_caps_bull,VIX_falling_fails_bear"
52,12:06:02,HOLD_DEV,738.26,12:07,12:00,738.1157836914062,12:05,738.1500244140625,738.4210205078125,737.8099975585938,0.1442,0.1442,1.0,102,6,8,MISALIGNED-BENIGN,"spy=738.26 ribbon=102c(BULL) vix=18.22(falling) bear=6/10 bull=8/11 htf=null | bull blocked: filter_9 vix_hard_cap(18.22>=18.0), bear blocke"
53,12:09:01,HOLD,738.26,12:09,12:00,738.1157836914062,12:05,738.1500244140625,738.4210205078125,737.8099975585938,0.1442,0.1442,4.0,102,6,8,MISALIGNED-BENIGN,"spy=738.26 ribbon=102c(BULL) vix=18.22(F) bear=6/10 bull=8/11 htf=null | bear ribbon blocks, VIX hard cap blocks"
54,12:14:01,(no_decision),,,12:05,738.1500244140625,12:10,738.4600219726562,738.8699951171875,737.9500122070312,,,4.0,,,,NO_DATA,
55,12:15:02,HOLD,738.56,12:14,12:10,738.4600219726562,12:15,738.2999877929688,738.8200073242188,738.1484985351562,0.1,0.1,0.0,75,6,8,MISALIGNED-BENIGN,spy=738.56 ribbon=75c(BULL) vix=18.22(falling) bear=6/10 bull=8/11 htf=null | VIX hard cap (18.22>=18) + ribbon BULL block both sides
56,12:18:02,HOLD_DEV,738.26,12:18,12:10,738.4600219726562,12:15,738.2999877929688,738.8200073242188,738.1484985351562,-0.2,-0.2,3.0,75,6,8,MISALIGNED-BENIGN,"spy=738.26 ribbon=75c(BULL) vix=18.22(falling-cached) bear=6/10 bull=8/11 htf=null | VIX hard-cap blocks bull, ribbon BULL blocks bear, both"
57,12:23:01,HOLD_DEV,738.62,12:23,12:15,738.2999877929688,12:20,738.6300048828125,738.7498779296875,738.0399780273438,0.32,0.32,3.0,65,6,8,MISALIGNED-BENIGN,spy=738.62 ribbon=BULL(65c) vix=18.22(falling) bear=6/10 bull=8/11 htf=null | VIX_hard_cap_blocks_bull(18.22>=18)_ribbon_bull_blocks_bear
59,12:28:01,HOLD,738.26,12:28,12:20,738.6300048828125,12:25,738.0800170898438,738.6300048828125,738.0,-0.37,-0.37,3.0,75,6,8,MISALIGNED-BENIGN,"spy=738.26 ribbon=75c(BULL) vix=18.22(falling) bear=6/10 bull=8/11 htf=null | ribbon BULL blocks bear, VIX at hard cap blocks bull"
61,12:33:01,(no_decision),,,12:25,738.0800170898438,12:30,737.6599731445312,738.0999755859375,737.489990234375,,,3.0,,,,NO_DATA,
61,12:33:02,HOLD,738.08,12:33,12:25,738.0800170898438,12:30,737.6599731445312,738.0999755859375,737.489990234375,-0.0,-0.0,3.0,55,0,8,ALIGNED,spy=738.08 ribbon=55c(BULL) vix=18.44(rising) bear=0/10 bull=8/11 htf=null | VIX hard cap (18.44>=18.0) blocks bull; ribbon BULL blocks bear
62,12:36:02,(no_decision),,,12:30,737.6599731445312,12:35,736.530029296875,737.9299926757812,736.489990234375,,,1.0,,,,NO_DATA,
62,12:38:01,HOLD_DEV,737.25,12:36,12:30,737.6599731445312,12:35,736.530029296875,737.9299926757812,736.489990234375,-0.41,-0.41,3.0,39,4,7,MISALIGNED-BENIGN,"spy=737.25 ribbon=39c(BULL) vix=18.56(rising) bear=4/10 bull=7/11 htf=null | VIX hard-cap>=18 gates bulls, ribbon BULL blocks bears"
63,12:39:02,HOLD,737.25,12:39,12:30,737.6599731445312,12:35,736.530029296875,737.9299926757812,736.489990234375,-0.41,-0.41,4.0,39,4,7,MISALIGNED-BENIGN,"spy=737.25 ribbon=39c(BULL) vix=18.56(cached,rising) bear=4/10 bull=7/11 | vix_hard_cap filters bulls (filter_8 rising>=18.56, filter_9 hard"
65,12:45:01,HOLD,736.53,12:45,12:40,736.3200073242188,12:45,736.3400268554688,736.6300048828125,735.9299926757812,0.21,0.21,0.0,39,4,7,MISALIGNED-BENIGN,"spy=736.53 ribbon=39c(BULL) vix=18.56(rising) bear=4/10 bull=7/11 htf=null | no fresh bar, BULL VIX-blocked, BEAR ribbon-blocked"
66,12:48:02,(no_decision),,,12:40,736.3200073242188,12:45,736.3400268554688,736.6300048828125,735.9299926757812,,,3.0,,,,NO_DATA,
66,12:50:01,HOLD,736.48,12:48,12:45,736.3400268554688,12:50,735.8001098632812,736.8300170898438,735.7999877929688,0.14,0.14,0.0,36,4,7,MISALIGNED-BENIGN,"spy=736.48 ribbon=36c(MIXED) vix=18.79(rising) bear=4/10 bull=7/11 htf=null | ribbon flipped BULL->MIXED (fast<pivot), VIX hard-cap 18.0 gat"
67,12:51:02,(no_decision),,,12:45,736.3400268554688,12:50,735.8001098632812,736.8300170898438,735.7999877929688,,,1.0,,,,NO_DATA,
70,13:00:01,HOLD,736.48,13:01,12:55,735.6900024414062,13:00,736.4199829101562,736.4600219726562,735.530029296875,0.79,0.79,0.0,36,4,7,MISALIGNED-BENIGN,spy=736.48 ribbon=36c(MIXED) vix=18.79(rising) bear=4/10 bull=7/11 htf=null | VIX rising >=18.0 (bull cap) + ribbon MIXED (bear blocked)
71,13:03:02,HOLD_DEV,736.48,13:03,12:55,735.6900024414062,13:00,736.4199829101562,736.4600219726562,735.530029296875,0.79,0.79,3.0,36,4,7,MISALIGNED-BENIGN,"spy=736.48 ribbon=36c(MIXED) vix=18.79(rising) bear=4/10 bull=7/11 htf=null | both sides blocked: ribbon MIXED, VIX >= 18.0 hard-cap"
71,13:05:01,(no_decision),,,13:00,736.4199829101562,13:05,734.9630737304688,736.4299926757812,734.6699829101562,,,0.0,,,,NO_DATA,
72,13:06:02,(no_decision),,,13:00,736.4199829101562,13:05,734.9630737304688,736.4299926757812,734.6699829101562,,,1.0,,,,NO_DATA,
73,13:10:01,HOLD,735.23,13:10,13:05,734.9630737304688,13:10,734.7899780273438,735.3770141601562,734.6099853515625,0.2669,0.2669,0.0,36,4,6,MISALIGNED-BENIGN,spy=735.23 ribbon=36c(MIXED) vix=18.79(rising) bear=4/10 bull=6/11 htf=null | VIX hard-cap 18.79>=18.0 + ribbon MIXED block entry both sides
75,13:15:01,HOLD_DEV,736.48,13:15,13:10,734.7899780273438,13:15,733.8200073242188,735.1500244140625,733.5599975585938,1.69,1.69,0.0,36,4,7,MISALIGNED-BENIGN,spy=736.48 ribbon=36c(MIXED) vix=18.79(rising) bear=4/10 bull=7/11 htf=null | ribbon_mixed_blocks_bear+vix_18_blocks_bull
76,13:18:02,ENTER_BEAR,733.81,13:35,13:10,734.7899780273438,13:15,733.8200073242188,735.1500244140625,733.5599975585938,-0.98,-0.98,3.0,115,10,,MISALIGNED-CRITICAL,"spy=733.81 ribbon=115c(BEAR) vix=18.79(rising) bear=10/10 bull=N/A htf=null | ribbon_flip to BEAR stack fresh, v15 OTM-3 qty=3"
76,13:20:01,(no_decision),,,13:15,733.8200073242188,13:20,733.1300048828125,733.8200073242188,733.0399780273438,,,0.0,,,,NO_DATA,
77,13:21:02,HOLD,736.48,13:20,13:15,733.8200073242188,13:20,733.1300048828125,733.8200073242188,733.0399780273438,2.66,2.66,1.0,36,4,7,MISALIGNED-CRITICAL,"spy=736.48 ribbon=36c(MIXED) vix=18.79(rising) bear=4/10 bull=7/11 htf=null | ribbon MIXED, VIX@18.79 caps BULL(18.0)"
78,13:25:01,HOLD_DEV,733.14,13:25,13:20,733.1300048828125,13:25,732.1599731445312,733.239990234375,732.0599975585938,0.01,0.01,0.0,173,8,5,ALIGNED,"spy=733.14 ribbon=173c(BEAR) vix=18.79(rising) bear=8/10 bull=5/11 htf=null | bear filter9 fails (close>open, no seller pressure despite rib"
80,13:30:01,HOLD_DEV,736.48,13:30,13:25,732.1599731445312,13:30,732.3300170898438,732.6900024414062,731.280029296875,4.32,4.32,0.0,36,4,7,MISALIGNED-CRITICAL,spy=736.48 ribbon=36c(MIXED) vix=18.79(rising) bear=4/10 bull=7/11 htf=null | ribbon MIXED blocks both; VIX 18.79 > bull hard cap 18.0
81,13:33:02,HOLD_DEV,736.48,13:33,13:25,732.1599731445312,13:30,732.3300170898438,732.6900024414062,731.280029296875,4.32,4.32,3.0,36,4,7,MISALIGNED-CRITICAL,"spy=736.48 ribbon=36c(MIXED) vix=18.79(rising) bear=4/10 bull=7/11 htf=null | bear F5 blocked (ribbon MIXED), bull F8 blocked (VIX 18.79 >= "
82,13:36:02,(no_decision),,,13:30,732.3300170898438,13:35,732.530029296875,732.9249877929688,731.6801147460938,,,1.0,,,,NO_DATA,
83,13:39:02,HOLD_DEV,731.77,13:36,13:30,732.3300170898438,13:35,732.530029296875,732.9249877929688,731.6801147460938,-0.56,-0.56,4.0,230,9,0,MISALIGNED-BENIGN,"spy=731.77 ribbon=230c(BEAR) vix=18.79(rising) bear=9/10 bull=0/11 htf=null | near-miss BEARISH_REJECTION 9/10 (filter 9 vol gate blocks), r"
84,13:42:02,HOLD_DEV,731.77,13:42,13:35,732.530029296875,13:40,731.9542846679688,732.84912109375,731.8099975585938,-0.76,-0.76,2.0,230,9,0,MISALIGNED-BENIGN,"spy=731.77 ribbon=230c(BEAR) vix=18.79(rising) bear=9/10 bull=0/11 htf=null | ribbon BEAR confirmed 230c, vol-blocked bear from 13:36 persis"
85,13:45:02,(no_decision),,,13:40,731.9542846679688,13:45,732.4600219726562,732.6500244140625,731.52001953125,,,0.0,,,,NO_DATA,
85,13:47:01,(no_decision),,,13:40,731.9542846679688,13:45,732.4600219726562,732.6500244140625,731.52001953125,,,2.0,,,,NO_DATA,
86,13:48:02,ENTER_BEAR,732.12,13:45,13:40,731.9542846679688,13:45,732.4600219726562,732.6500244140625,731.52001953125,0.1657,0.1657,3.0,252,10,0,MISALIGNED-BENIGN,"spy=732.12 ribbon=252c(BEAR) vix=20.10(rising) bear=10/10 bull=0/11 htf=null | ribbon_flip trigger, vol 69.9K>threshold, 729P bracket entry "
87,13:51:02,HOLD_DEV,732.12,13:51,13:45,732.4600219726562,13:50,732.530029296875,732.6199951171875,732.0850219726562,-0.34,-0.34,1.0,252,10,4,MISALIGNED-BENIGN,"spy=732.12 ribbon=252c(BEAR) vix=20.10(rising) bear=10/10 bull=4/11 htf=null | BEARISH 10/10 setup hot from ribbon_flip (13:40), trigger now"
87,13:53:01,HOLD_DEV,732.5,13:53,13:45,732.4600219726562,13:50,732.530029296875,732.6199951171875,732.0850219726562,0.04,0.04,3.0,250,9,5,ALIGNED,spy=732.50 ribbon=250c(BEAR) vix=20.10(rising) bear=9/10 bull=5/11 htf=null | prior_entry_failed_13:45_bar_green_now_filter9_fail
89,13:58:01,HOLD_DEV,732.12,13:59,13:50,732.530029296875,13:55,731.8699951171875,733.1500244140625,731.7000122070312,-0.41,-0.41,3.0,252,10,0,MISALIGNED-BENIGN,spy=732.12 ribbon=252c(BEAR) vix=20.10(rising) bear=10/10 bull=0/11 htf=null | bear_ready_vix_high_no_fresh_trigger_this_tick
91,14:03:02,(no_decision),,,13:55,731.8699951171875,14:00,732.5999755859375,732.9500122070312,731.77001953125,,,3.0,,,,NO_DATA,
92,14:06:02,HOLD_DEV,732.54,14:03,14:00,732.5999755859375,14:05,733.010009765625,733.3800048828125,732.5499877929688,-0.06,-0.06,1.0,248,8,4,MISALIGNED-BENIGN,spy=732.54 ribbon=248c(BEAR) vix=19.84(falling) bear=8/10 bull=4/11 htf=null | ribbon_flip BULL->BEAR but VIX falling (filter 8 blocks)
94,14:13:01,HOLD_DEV,732.77,14:13,14:05,733.010009765625,14:10,732.8800048828125,733.1300048828125,732.5499877929688,-0.24,-0.24,3.0,217,8,4,MISALIGNED-BENIGN,spy=732.77 ribbon=217c(BEAR) vix=19.84(falling) bear=8/10 bull=4/11 htf=null | BEARISH near-miss: VIX falling blocks filter 8
95,14:15:02,HOLD_DEV,733.57,14:15,14:10,732.8800048828125,14:15,733.77001953125,733.9500122070312,732.8699951171875,0.69,0.69,0.0,202,8,4,MISALIGNED-BENIGN,"spy=733.57 ribbon=202c(BEAR) vix=19.62(falling) bear=8/10 bull=4/11 htf=null | bear filter_8_VIX_not_rising, bull filter_5_ribbon + filter_9"
96,14:18:02,HOLD_DEV,732.77,14:18,14:10,732.8800048828125,14:15,733.77001953125,733.9500122070312,732.8699951171875,-0.11,-0.11,3.0,217,8,4,MISALIGNED-BENIGN,spy=732.77 ribbon=217c(BEAR) vix=19.62(falling) bear=8/10 bull=4/11 htf=null | NEAR-MISS bear (F8: VIX falling not rising)
97,14:21:02,HOLD_DEV,733.76,14:21,14:15,733.77001953125,14:20,734.3099975585938,734.3298950195312,733.5650024414062,-0.01,-0.01,1.0,174,7,4,ALIGNED,"spy=733.76 ribbon=174c(BEAR) vix=19.62(cached) bear=7/10 bull=4/11 htf=null | BEARISH 7/10 near-miss (filter 8 VIX not-rising, filter 9 no s"
98,14:24:01,HOLD_DEV,732.77,14:24,14:15,733.77001953125,14:20,734.3099975585938,734.3298950195312,733.5650024414062,-1.0,-1.0,4.0,217,8,4,MISALIGNED-BENIGN,"spy=732.77 ribbon=217c(BEAR) vix=19.62(falling) bear=8/10 bull=4/11 htf=null | bear filter 8: VIX 19.62 falling (not rising), blocks thresho"
99,14:29:01,HOLD,732.77,14:29,14:20,734.3099975585938,14:25,734.3400268554688,734.6599731445312,734.1400146484375,-1.54,-1.54,4.0,217,8,4,MISALIGNED-BENIGN,spy=732.77 ribbon=217c(BEAR) vix=19.62(falling) bear=8/10 bull=4/11 htf=null | bear VIX falling blocks F8; bull ribbon BEAR + VIX cap fail
101,14:33:02,(no_decision),,,14:25,734.3400268554688,14:30,734.25,734.5700073242188,733.9959716796875,,,3.0,,,,NO_DATA,
101,14:34:01,HOLD_DEV,734.32,14:33,14:25,734.3400268554688,14:30,734.25,734.5700073242188,733.9959716796875,-0.02,-0.02,4.0,117,8,4,ALIGNED,spy=734.32 ribbon=117c(BEAR) vix=19.29(falling) bear=8/10 bull=4/11 | bear 8/10 near-miss VIX falling blocks filter 8; bull blocked BEAR-rib
102,14:36:02,HOLD,733.62,14:36,14:30,734.25,14:35,733.6199951171875,734.3099975585938,733.5,-0.63,-0.63,1.0,98,7,4,MISALIGNED-BENIGN,"spy=733.62 ribbon=98c(BEAR) vix=19.62(falling) bear=7/10 bull=4/11 htf=null | ribbon consolidating 98c, bear filter 8 VIX falling, bull capp"
103,14:39:02,HOLD_DEV,733.58,14:39,14:30,734.25,14:35,733.6199951171875,734.3099975585938,733.5,-0.67,-0.67,4.0,98,8,6,MISALIGNED-BENIGN,spy=733.58 ribbon=98c(BEAR) vix=19.36(falling) bear=8/10 bull=6/11 htf=null | bear 8/10 near-miss (VIX falling not rising); bull blocked (ri
104,14:42:02,HOLD_DEV,733.58,14:42,14:35,733.6199951171875,14:40,733.260009765625,733.77001953125,732.875,-0.04,-0.04,2.0,98,8,6,ALIGNED,"spy=733.58 ribbon=98c(BEAR) vix=19.36(falling) bear=8/10 bull=6/11 htf=null | VIX falling not rising, filter 8 blocks bear; ribbon BEAR bloc"
106,14:48:02,HOLD,731.6,14:48,14:40,733.260009765625,14:45,731.7999877929688,733.239990234375,731.4600219726562,-1.66,-1.66,3.0,95,5,4,MISALIGNED-BENIGN,"spy=731.60 ribbon=95c(BEAR) vix=19.36(falling) bear=5/10 bull=4/11 htf=null | spread>30c chop zone, no entry either side"
106,14:50:01,(no_decision),,,14:45,731.7999877929688,14:50,732.1300048828125,732.1950073242188,731.22998046875,,,0.0,,,,NO_DATA,
107,14:51:02,HOLD_DEV,731.37,14:50,14:45,731.7999877929688,14:50,732.1300048828125,732.1950073242188,731.22998046875,-0.43,-0.43,1.0,119,8,6,MISALIGNED-BENIGN,"spy=731.37 ribbon=119c(BEAR) vix=19.36(falling) bear=8/10 bull=6/11 htf=null | VIX falling blocks bear, price weakness holds"
108,14:55:01,HOLD_DEV,732.13,14:55,14:50,732.1300048828125,14:55,731.9299926757812,732.8300170898438,731.6500244140625,-0.0,-0.0,0.0,130,8,6,ALIGNED,"spy=732.13 ribbon=130c(BEAR) vix=19.36(falling) bear=8/10 bull=6/11 htf=null | near-miss bear, VIX falling not rising"
