tick_id,fire_at,decision,claimed_spy,claimed_bar_label,last_closed_bar_open,last_closed_close,in_progress_bar_open,in_progress_close_so_far,in_progress_high,in_progress_low,divergence_vs_closed,divergence_dollars,csv_lag_minutes,ribbon_cents,bear_score,bull_score,classification,notes
37,11:21:01,(no_decision),,,11:15,733.6699829101562,11:20,734.5100708007812,734.8499755859375,732.9500122070312,,,1.0,,,,NO_DATA,
38,11:24:01,PAUSED,,11:24,11:15,733.6699829101562,11:20,734.5100708007812,734.8499755859375,732.9500122070312,,,4.0,,,,NO_DATA,kill-switch-active
38,11:25:02,PAUSED,,11:25,11:20,734.5100708007812,11:25,734.2899780273438,734.8599853515625,733.7811279296875,,,0.0,,,,NO_DATA,"TV disconnected (kill-switch active after 3 self-heal failures, stale data 3+ ticks)"
39,11:27:02,PAUSED,,11:27,11:20,734.5100708007812,11:25,734.2899780273438,734.8599853515625,733.7811279296875,,,2.0,,,,NO_DATA,kill_switch_tv_data_exhausted_3consecutive_skip_tv_stale
40,11:30:02,PAUSED,,11:30,11:25,734.2899780273438,11:30,734.2230834960938,735.4500122070312,734.0900268554688,,,0.0,,,,NO_DATA,kill-switch-active
41,11:33:01,SKIP_TV_DATA_STALE,737.33,11:33,11:25,734.2899780273438,11:30,734.2230834960938,735.4500122070312,734.0900268554688,3.04,3.04,3.0,,0,0,MISALIGNED-CRITICAL,spy=737.33 ribbon=null vix=17.88(falling) bear=0/10 bull=0/11 htf=null | TV_MCP_reconnect_needed_approaching_1130_window
41,11:35:02,SKIP_TV_DATA_STALE,,11:35,11:30,734.2230834960938,11:35,734.2100219726562,734.9500122070312,734.1900024414062,,,0.0,,,,NO_DATA,approaching 11:30-12:00 no-trade window + 3 consecutive TV failures + Safe Alpaca 401 (now cleared but MCP recovering) = no chart data avail
42,11:36:02,HOLD,735.27,11:36,11:30,734.2230834960938,11:35,734.2100219726562,734.9500122070312,734.1900024414062,1.0469,1.0469,1.0,,0,0,MISALIGNED-BENIGN,spy=735.27 ribbon=2.6c(MIXED) vix=17.88(falling) bear=0/10 bull=0/11 htf=null | TV_MCP_DOWN beacon_fallback_ACTIVE
43,11:40:02,HOLD,734.24,11:40,11:35,734.2100219726562,11:40,734.77001953125,734.8800048828125,733.9199829101562,0.03,0.03,0.0,18,,,ALIGNED,spy=734.24 ribbon=18c(BEAR) vix=17.88(falling) bear=skip bull=skip htf=null | 11:30-12:00 no-trade window activeΓÇöbeacon_active
45,11:45:03,HOLD,734.78,11:45,11:40,734.77001953125,11:45,734.448974609375,735.7899780273438,734.3200073242188,0.01,0.01,0.1,16,5,4,ALIGNED,spy=734.78 ribbon=16c(BEAR) vix=17.88(falling) bear=5/10 bull=4/11 htf=null | spread_tight 16c<30c_min BEACON_ACTIVE
46,11:48:02,HOLD,737.33,11:48,11:40,734.77001953125,11:45,734.448974609375,735.7899780273438,734.3200073242188,2.56,2.56,3.0,,0,0,MISALIGNED-CRITICAL,spy=737.33 ribbon=null vix=17.88(falling) bear=0/10 bull=0/11 htf=null | inside_no_trade_window_11:30-12:00_et_enforced4_alpaca_ok_flat_vix_
49,11:57:02,SKIP_TV_DATA_STALE,,11:57,11:50,734.5999755859375,11:55,734.1400146484375,734.9500122070312,734.0,,,2.0,,,,NO_DATA,"BEACON_STALE | spy= ribbon= vix= bear=?/10 bull=?/11 htf= | all data layers down 90min (TV freeze, Alpaca MCP 401s, beacon >180s old)"
50,12:01:03,HOLD,734.1,12:01,11:55,734.1400146484375,12:00,734.1500244140625,734.3900146484375,733.6699829101562,-0.04,-0.04,1.1,26,0,0,ALIGNED,spy=734.1 ribbon=26c(BEAR) vix=17.88(cached) bear=0/10 bull=0/11 htf=null | chop_zone BEACON_ACTIVE
51,12:03:02,HOLD,734.14,12:03,11:55,734.1400146484375,12:00,734.1500244140625,734.3900146484375,733.6699829101562,-0.0,-0.0,3.0,,6,4,ALIGNED,spy=734.14 ribbon=29.2c(BEAR) vix=17.88(falling) bear=6/10 bull=4/11 htf=null | spread_29.2c_<_30c_min
52,12:06:03,SKIP_TV_DATA_STALE,,12:06,12:00,734.1500244140625,12:05,735.3300170898438,735.4099731445312,733.9979858398438,,,1.1,,,,NO_DATA,--persistent_outage-- | TV+Alpaca+beacon all stale/unreachable past 10:23; system blind
53,12:10:05,SKIP_TV_DATA_STALE,735.3,12:10,12:05,735.3300170898438,12:10,735.6900024414062,736.1799926757812,735.22998046875,-0.03,-0.03,0.1,17,,,ALIGNED,data_source=beacon spy=735.3 ribbon=BEAR(17c) vix=17.88(falling-cached) | beacon fresh but we've been stale 1h+ and no-trade-window just clo
55,12:15:04,HOLD,735.7,12:16,12:10,735.6900024414062,12:15,735.5,736.27001953125,735.4099731445312,0.01,0.01,0.1,5,5,4,ALIGNED,spy=735.7 ribbon=5c(BEAR) vix=17.88(falling) bear=5/10 bull=4/11 htf=null | ribbon_spread_5c_blocks_both_sides BEACON_ACTIVE
56,12:18:02,HOLD,735.98,12:18,12:10,735.6900024414062,12:15,735.5,736.27001953125,735.4099731445312,0.29,0.29,3.0,7,4,5,MISALIGNED-BENIGN,spy=735.98 ribbon=7c(BULL) vix=17.88(cached) bear=4/10 bull=5/11 htf=null | ribbon 7c<30c minimum (chop zone)
57,12:21:01,HOLD,735.45,12:21,12:15,735.5,12:20,734.4401245117188,735.760009765625,734.27001953125,-0.05,-0.05,1.0,,0,0,ALIGNED,spy=735.45 ribbon=7.8c(BULL) vix=17.88(falling) bear=0/10 bull=0/11 htf=null | spread_block BEACON_ACTIVE
58,12:25:02,SKIP_TV_DATA_STALE,737.3,12:25,12:20,734.4401245117188,12:25,734.1900024414062,734.6199951171875,733.9400024414062,2.8599,2.8599,0.0,,5,4,MISALIGNED-CRITICAL,"spy=737.3 ribbon=1.8c(BEAR) vix=17.88(cached) bear=5/10 bull=4/11 htf=null | TV+Alpaca+Beacon all stale/down, spread 1.8c critical (min 30c)"
60,12:30:02,SKIP_LIQUIDITY,734.19,12:30,12:25,734.1900024414062,12:30,733.389892578125,734.2249755859375,732.969970703125,-0.0,-0.0,0.0,,5,4,ALIGNED,spy=734.19 ribbon=8.3c(BEAR) vix=17.88(cached) bear=5/10 bull=4/11 htf=null | ribbon_spread_8c_subminimum_30c_gate_BEACON_ACTIVE
61,12:33:01,SKIP_LIQUIDITY,735.7,12:33,12:25,734.1900024414062,12:30,733.389892578125,734.2249755859375,732.969970703125,1.51,1.51,3.0,,5,4,MISALIGNED-BENIGN,spy=735.7 ribbon=5.3c(BEAR) vix=17.88(falling/cached) bear=5/10 bull=4/11 htf=null | spread 5.3c << 30c minimum
61,12:35:02,(no_decision),,,12:30,733.389892578125,12:35,732.77001953125,733.5900268554688,732.6599731445312,,,0.0,,,,NO_DATA,
62,12:36:02,HOLD,733.3,12:35,12:30,733.389892578125,12:35,732.77001953125,733.5900268554688,732.6599731445312,-0.0899,-0.0899,1.0,22,5,4,MISALIGNED-BENIGN,"spy=733.3 ribbon=22c(BEAR) vix=17.88(falling,3.3h_stale) bear=5/10 bull=4/11 htf=null | ribbon_spread_22c_below_30c_chop_gate"
63,12:40:03,SKIP_TV_DATA_STALE,732.81,12:40,12:35,732.77001953125,12:40,732.2899780273438,732.9600219726562,732.114990234375,0.04,0.04,0.1,,5,4,ALIGNED,spy=732.81 ribbon=39.1c(BEAR) vix=17.88(falling) bear=5/10 bull=4/11 htf=null | tv_down_3ticks_vix_cache_threshold_boundary_unreliable
65,12:45:02,HOLD,732.3,12:45,12:40,732.2899780273438,12:45,732.7999877929688,732.9099731445312,731.5,0.01,0.01,0.0,57,7,4,ALIGNED,spy=732.3 ribbon=57c(BEAR) vix=17.88(falling) bear=7/10 bull=4/11 htf=null | beacon_live vix_falling_blocks_bear ribbon_bear_blocks_bull
66,12:48:01,HOLD,732.6,12:49,12:40,732.2899780273438,12:45,732.7999877929688,732.9099731445312,731.5,0.31,0.31,3.0,,5,4,MISALIGNED-BENIGN,spy=732.6 ribbon=69.5c(BEAR) vix=17.88(falling) bear=5/10 bull=4/11 htf=null | beacon_active_ribbon_healthy_vix_stale_awaiting_tv_reconnect
66,12:50:02,(no_decision),,,12:45,732.7999877929688,12:50,732.7000122070312,733.0900268554688,732.2816772460938,,,0.0,,,,NO_DATA,
67,12:51:01,SKIP_TV_DATA_STALE,,12:51,12:45,732.7999877929688,12:50,732.7000122070312,733.0900268554688,732.2816772460938,,,1.0,,0,0,NO_DATA,"spy=~737.3 ribbon=UNKNOWN vix=17.88(cached) bear=0/10 bull=0/11 htf=null | TV/MCP both unavailable since premarket, beacon stale, another in"
68,12:55:02,HOLD,732.8,12:55,12:50,732.7000122070312,12:55,732.5399780273438,732.739990234375,732.0700073242188,0.1,0.1,0.0,75,7,4,MISALIGNED-BENIGN,spy=732.8 ribbon=75c(BEAR) vix=19.27(falling) bear=7/10 bull=4/11 htf=null | VIX_falling_blocks_bear filter_8
69,12:59:52,HOLD,735.7,13:00,12:50,732.7000122070312,12:55,732.5399780273438,732.739990234375,732.0700073242188,3.0,3.0,4.9,,5,4,MISALIGNED-CRITICAL,spy=735.7 ribbon=5.3c(BEAR) vix=17.88(falling) bear=5/10 bull=4/11 htf=null | ribbon_spread_5.3c_blocks_entry
71,13:03:02,(no_decision),,,12:55,732.5399780273438,13:00,732.5078125,733.0198974609375,732.489990234375,,,3.0,,,,NO_DATA,
71,13:04:03,HOLD,732.8,13:03,12:55,732.5399780273438,13:00,732.5078125,733.0198974609375,732.489990234375,0.26,0.26,4.0,88,7,5,MISALIGNED-BENIGN,spy=732.8 ribbon=88c(BEAR) vix=17.88(falling) bear=7/10 bull=5/11 htf=null | bear_filter_8_vix_falling
72,13:06:02,HOLD,732.6,13:06,13:00,732.5078125,13:05,732.7000122070312,732.8099975585938,732.135009765625,0.0922,0.0922,1.0,,7,5,MISALIGNED-BENIGN,"spy=732.6 ribbon=94.6c(BEAR) vix=19.22(rising) bear=7/10 bull=5/11 htf=null | beacon_active,bars_unavailable"
74,13:12:03,HOLD,733.3,13:12,13:05,732.7000122070312,13:10,733.219970703125,733.719970703125,732.6900024414062,0.6,0.6,2.0,,7,5,MISALIGNED-BENIGN,"spy=733.3 ribbon=89.6c(BEAR) vix=17.88(falling) bear=7/10 bull=5/11 htf=null | BEAR_blocked_filter8_vix_falling, BULL_blocked_filter5_ribbon"
75,13:17:05,(no_decision),,,13:10,733.219970703125,13:15,732.510009765625,734.25,732.489990234375,,,2.1,,,,NO_DATA,
76,13:18:03,HOLD,733.67,13:17,13:10,733.219970703125,13:15,732.510009765625,734.25,732.489990234375,0.45,0.45,3.0,83,7,5,MISALIGNED-BENIGN,spy=733.67 ribbon=83c(BEAR) vix=17.88(falling) bear=7/10 bull=5/11 htf=null | ribbon_consolidating_gate_blocks_bear
77,13:22:03,(no_decision),,,13:15,732.510009765625,13:20,732.8900146484375,733.0700073242188,732.0800170898438,,,2.0,,,,NO_DATA,
78,13:24:02,(no_decision),,,13:15,732.510009765625,13:20,732.8900146484375,733.0700073242188,732.0800170898438,,,4.0,,,,NO_DATA,
79,13:27:02,HOLD,733.54,13:27,13:20,732.8900146484375,13:25,733.260009765625,733.6500244140625,732.8400268554688,0.65,0.65,2.0,84,7,0,MISALIGNED-BENIGN,spy=733.54 ribbon=84c(BEAR) vix=17.88(falling) bear=7/10 bull=0/11 htf=null | bear blocked VIX_falling; tv down beacon source
81,13:33:02,(no_decision),,,13:25,733.260009765625,13:30,732.9299926757812,733.52001953125,732.6199951171875,,,3.0,,,,NO_DATA,
81,13:34:03,HOLD,733.08,13:33,13:25,733.260009765625,13:30,732.9299926757812,733.52001953125,732.6199951171875,-0.18,-0.18,4.0,84,7,0,MISALIGNED-BENIGN,spy=733.08 ribbon=84c(BEAR) vix=17.88(cached) bear=7/10 bull=0/11 htf=null | filter_8_vix_cached_not_rising BEACON_ACTIVE
82,13:36:02,HOLD,732.8,13:36,13:30,732.9299926757812,13:35,733.3400268554688,733.5499877929688,732.8599853515625,-0.13,-0.13,1.0,95,7,0,MISALIGNED-BENIGN,"spy=732.8 ribbon=95c(BEAR) vix=17.88(falling,stale_3.5h) bear=7/10 bull=0/11 htf=null | TV_down_beacon_ribbon_VIX_stale_refresh_blocked"
