tick_id,fire_at,decision,claimed_spy,claimed_bar_label,last_closed_bar_open,last_closed_close,in_progress_bar_open,in_progress_close_so_far,in_progress_high,in_progress_low,divergence_vs_closed,divergence_dollars,csv_lag_minutes,ribbon_cents,bear_score,bull_score,classification,notes
30,11:00:02,(no_decision),,,10:55,744.719970703125,11:00,745.0499877929688,745.42626953125,744.5399780273438,,,0.0,,,,NO_DATA,
31,11:03:02,(no_decision),,,10:55,744.719970703125,11:00,745.0499877929688,745.42626953125,744.5399780273438,,,3.0,,,,NO_DATA,
31,11:05:44,(no_decision),,,11:00,745.0499877929688,11:05,744.2949829101562,745.0700073242188,744.0399780273438,,,0.7,,,,NO_DATA,
32,11:06:02,HOLD_DEV,745.04,11:05,11:00,745.0499877929688,11:05,744.2949829101562,745.0700073242188,744.0399780273438,-0.01,-0.01,1.0,156,9,4,ALIGNED,spy=745.04 ribbon=156c(BEAR) vix=17.53(cached) bear=9/10 bull=4/11 htf=null | filter_9_fail green_bar close=745.04>open=744.73 no_seller_pre
33,11:09:02,SKIP_STALE,745.04,11:09,11:00,745.0499877929688,11:05,744.2949829101562,745.0700073242188,744.0399780273438,-0.01,-0.01,4.0,156,9,4,ALIGNED,spy=745.04 ribbon=156c(BEAR) vix=17.53(rising) bear=9/10 bull=4/11 htf=null | same_bar_1782140400_no_new_close_until_11:10 btc=null
34,11:12:02,(no_decision),,,11:05,744.2949829101562,11:10,744.469970703125,744.8400268554688,744.0900268554688,,,2.0,,,,NO_DATA,
35,11:15:02,HOLD_DEV,744.29,11:12,11:10,744.469970703125,11:15,744.1900024414062,744.9500122070312,743.989990234375,-0.18,-0.18,0.0,165,9,4,MISALIGNED-BENIGN,spy=744.29 ribbon=165c(BEAR) vix=17.53(rising) bear=9/10 bull=4/11 htf=null | filter9_resolved_RED_bar_vol55k_no_level_trigger_for_filter10 
36,11:18:02,(no_decision),,,11:10,744.469970703125,11:15,744.1900024414062,744.9500122070312,743.989990234375,,,3.0,,,,NO_DATA,
37,11:21:03,(no_decision),,,11:15,744.1900024414062,11:20,744.8300170898438,744.9600219726562,743.8699951171875,,,1.1,,,,NO_DATA,
38,11:24:02,HOLD,744.46,11:24,11:15,744.1900024414062,11:20,744.8300170898438,744.9600219726562,743.8699951171875,0.27,0.27,4.0,167,8,4,MISALIGNED-BENIGN,spy=744.46 ribbon=167c(BEAR) vix=17.61(rising) bear=8/10 bull=4/11 htf=null | awaiting_bar_close_at_11:25
39,11:27:02,HOLD_DEV,744.86,11:27,11:20,744.8300170898438,11:25,744.3900146484375,745.0999755859375,744.1599731445312,0.03,0.03,2.0,160,8,4,ALIGNED,spy=744.86 ribbon=160c(BEAR) vix=17.61(rising) bear=8/10 bull=4/11 htf=null | BEAR near-miss (filter_9 close>open GREEN bar); BULL ribbon-bl
40,11:30:02,HOLD_DEV,744.86,11:30,11:25,744.3900146484375,11:30,744.5999755859375,745.0499877929688,744.1799926757812,0.47,0.47,0.0,160,8,4,MISALIGNED-BENIGN,spy=744.86 ribbon=160c(BEAR) vix=17.61(rising) bear=8/10 bull=4/11 htf=null | green_bar_blocks_entry_in_no_trade_blackout_window
41,11:33:02,HOLD_DEV,744.86,11:33,11:25,744.3900146484375,11:30,744.5999755859375,745.0499877929688,744.1799926757812,0.47,0.47,3.0,160,8,4,MISALIGNED-BENIGN,spy=744.86 ribbon=160c(BEAR) vix=17.61(rising) bear=8/10 bull=4/11 htf=null | bear setup blocked filter_9_green_bar_no_seller_pressure
42,11:36:02,HOLD,738.52,11:36,11:30,744.5999755859375,11:35,745.1749877929688,745.2100219726562,744.5,-6.08,-6.08,1.0,18,6,7,MISALIGNED-CRITICAL,"spy=738.52 ribbon=18c(BEAR) vix=16.85(flat) bear=6/10 bull=7/11 htf=BEAR | 11:30-12:00 no-trade window active, 1-2 setups near but blocked"
43,11:39:02,HOLD_DEV,744.86,11:40,11:30,744.5999755859375,11:35,745.1749877929688,745.2100219726562,744.5,0.26,0.26,4.0,,8,4,MISALIGNED-BENIGN,spy=744.86 ribbon=BEARc(160) vix=17.61(rising) bear=8/10 bull=4/11 htf=null | context_critical_yellow_bear_near_miss_8_of_10_filter_9_vol_bl
44,11:42:02,(no_decision),,,11:35,745.1749877929688,11:40,745.8900146484375,746.1699829101562,745.219970703125,,,2.0,,,,NO_DATA,
45,11:45:02,HOLD_DEV,744.86,11:42,11:40,745.8900146484375,11:45,744.4099731445312,746.280029296875,744.280029296875,-1.03,-1.03,0.0,160,8,4,MISALIGNED-BENIGN,"spy=744.86 ribbon=160c(BEAR) vix=17.61(cached) bear=8/10 bull=4/11 htf=null | BEAR blocker F9 green bar 24min, near-miss awaiting next close"
46,11:48:02,(no_decision),,,11:40,745.8900146484375,11:45,744.4099731445312,746.280029296875,744.280029296875,,,3.0,,,,NO_DATA,
47,11:51:02,HOLD_DEV,744.4,11:52,11:45,744.4099731445312,11:50,744.5700073242188,744.9600219726562,744.3400268554688,-0.01,-0.01,1.0,112,9,3,ALIGNED,spy=744.40 ribbon=112c(BEAR) vix=17.61(rising) bear=9/10 bull=3/11 htf=null | BEARISH_REJECTION bar-close triggers seller_pressure now (clos
48,11:54:02,HOLD_DEV,745.55,11:54,11:45,744.4099731445312,11:50,744.5700073242188,744.9600219726562,744.3400268554688,1.14,1.14,4.0,108,8,4,MISALIGNED-BENIGN,spy=745.55 ribbon=108c(BEAR) vix=17.61(rising) bear=8/10 bull=4/11 htf=null | bear-8-blocked-by-filter9-seller-pressure; signal-bar-11:48-ET
49,11:57:02,HOLD_DEV,745.2,11:57,11:50,744.5700073242188,11:55,744.6099853515625,745.0999755859375,744.4400024414062,0.63,0.63,2.0,108,,,MISALIGNED-BENIGN,spy=745.20 ribbon=108c(BEAR) vix=17.61(rising) bear=n/10 bull=n/11 htf=? | in_no_trade_window_11:30-12:00_hard_skip
50,12:00:02,HOLD_DEV,745.55,12:00,11:55,744.6099853515625,12:00,743.75,744.7899780273438,743.5900268554688,0.94,0.94,0.0,108,8,4,MISALIGNED-BENIGN,spy=745.55 ribbon=108c(BEAR) vix=17.61(rising) bear=8/10 bull=4/11 htf=null | bear_developing_blocked_filter9_green_bar_exit_noon_window
51,12:03:02,HOLD_DEV,743.72,12:13,11:55,744.6099853515625,12:00,743.75,744.7899780273438,743.5900268554688,-0.89,-0.89,3.0,109,9,4,MISALIGNED-BENIGN,"spy=743.72 ribbon=109c(BEAR) vix=17.61(rising) bear=9/10 bull=4/11 htf=null | BEARISH near-miss 9/10, no fresh trigger on latest 12:13 bar ("
52,12:06:02,HOLD_DEV,745.55,12:06,12:00,743.75,12:05,744.2000122070312,744.3099975585938,743.6199951171875,1.8,1.8,1.0,108,8,4,MISALIGNED-BENIGN,"spy=745.55 ribbon=108c(BEAR) vix=17.61(rising) bear=8/10 bull=4/11 htf=null | bear setup blocked by filter 9 seller pressure, exited 11:30-1"
53,12:09:02,HOLD_DEV,745.55,12:09,12:00,743.75,12:05,744.2000122070312,744.3099975585938,743.6199951171875,1.8,1.8,4.0,108,8,4,MISALIGNED-BENIGN,spy=745.55 ribbon=108c(BEAR) vix=17.61(rising) bear=8/10 bull=4/11 htf=null | bear_blocked_filter_9_seller_pressure
54,12:12:02,HOLD_DEV,744.31,12:12,12:05,744.2000122070312,12:10,744.9500122070312,744.97998046875,744.1400146484375,0.11,0.11,2.0,108,8,4,MISALIGNED-BENIGN,spy=744.31 ribbon=108c(BEAR) vix=17.61(rising-stale) bear=8/10 bull=4/11 htf=null | bear_f9_seller_pressure_on_12:00_bar_but_vix_fetch_faile
55,12:15:02,HOLD_DEV,744.76,12:15,12:10,744.9500122070312,12:15,744.9600219726562,745.0499267578125,744.4600219726562,-0.19,-0.19,0.0,120,8,,MISALIGNED-BENIGN,spy=744.76 ribbon=120c(BEAR) vix=17.61(rising) bear=8/10 | filter9_low_volume
56,12:18:02,HOLD,744.95,12:18,12:10,744.9500122070312,12:15,744.9600219726562,745.0499267578125,744.4600219726562,-0.0,-0.0,3.0,120,5,4,ALIGNED,spy=744.95 ribbon=120c(BEAR) vix=17.46(flat) bear=5/10 bull=4/11 htf=null | spread 120c swamps both setups; ribbon expanded from retest
57,12:21:02,HOLD_DEV,744.94,12:21,12:15,744.9600219726562,12:20,744.4949951171875,745.3599853515625,744.3699951171875,-0.02,-0.02,1.0,119,7,4,ALIGNED,spy=744.94 ribbon=119c(BEAR) vix=17.61(cached) bear=7/10 bull=4/11 htf=null | doji_12:15_filter9_fail_vix_cache_stale
58,12:24:02,HOLD_DEV,744.51,12:20,12:15,744.9600219726562,12:20,744.4949951171875,745.3599853515625,744.3699951171875,-0.45,-0.45,4.0,104,9,4,MISALIGNED-BENIGN,spy=744.51 ribbon=104c(BEAR) vix=17.44(falling) bear=9/10 bull=4/11 htf=null | VIX falling blocks bear 9/10; level_reject 745.33 Carry
59,12:27:02,HOLD_DEV,744.38,12:27,12:20,744.4949951171875,12:25,744.7849731445312,744.9000244140625,744.3300170898438,-0.115,-0.115,2.0,104,9,4,MISALIGNED-BENIGN,spy=744.38 ribbon=104c(BEAR) vix=17.46(falling) bear=9/10 bull=4/11 htf=null | bear 9/10 L_REJECT_745.33 blocked_F8_vix_rising_required
60,12:30:02,HOLD_DEV,744.51,12:30,12:25,744.7849731445312,12:30,744.3400268554688,744.8699951171875,744.260009765625,-0.275,-0.275,0.0,104,9,4,MISALIGNED-BENIGN,spy=744.51 ribbon=104c(BEAR) vix=17.44(falling) bear=9/10 bull=4/11 htf=null | BEARISH 9/10 blocked filter_8_vix_falling_not_rising
61,12:33:02,(no_decision),,,12:25,744.7849731445312,12:30,744.3400268554688,744.8699951171875,744.260009765625,,,3.0,,,,NO_DATA,
62,12:36:02,HOLD_DEV,744.51,12:36,12:30,744.3400268554688,12:35,744.4000244140625,744.510009765625,744.0800170898438,0.17,0.17,1.0,104,9,4,MISALIGNED-BENIGN,spy=744.51 ribbon=104c(BEAR) vix=17.44(falling) bear=9/10 bull=4/11 | BEARISH_REJECTION blocked filter_8_vix_falling ΓÇö setup live but requ
63,12:39:02,HOLD_DEV,744.51,12:39,12:30,744.3400268554688,12:35,744.4000244140625,744.510009765625,744.0800170898438,0.17,0.17,4.0,104,9,4,MISALIGNED-BENIGN,"spy=744.51 ribbon=104c(BEAR) vix=17.44(falling) bear=9/10 bull=4/11 htf=null | BEARISH_REJECTION 745.33 Carry, filter_8 VIX_falling_not_risi"
64,12:42:02,HOLD_DEV,744.51,12:42,12:35,744.4000244140625,12:40,744.3724975585938,744.5599975585938,744.0399780273438,0.11,0.11,2.0,104,9,4,MISALIGNED-BENIGN,spy=744.51 ribbon=104c(BEAR) vix=17.44(falling) bear=9/10 bull=4/11 htf=null | level_reject_745.33 9/10 blocked_filter_8_vix_not_rising
65,12:45:02,HOLD_DEV,744.51,12:45,12:40,744.3724975585938,12:45,744.9650268554688,744.9650268554688,744.1599731445312,0.1375,0.1375,0.0,104,9,4,MISALIGNED-BENIGN,spy=744.51 ribbon=104c(BEAR) vix=17.44(falling) bear=9/10 bull=4/11 htf=null | bearish 9/10 blocked filter_8_vix_falling
66,12:48:02,HOLD_DEV,744.51,12:48,12:40,744.3724975585938,12:45,744.9650268554688,744.9650268554688,744.1599731445312,0.1375,0.1375,3.0,104,9,4,MISALIGNED-BENIGN,spy=744.51 ribbon=104c(BEAR) vix=17.44(falling) bear=9/10 bull=4/11 htf=null | BEARISH_REJECTION 9/10 blocked filter_8 VIX_falling
67,12:51:02,HOLD_DEV,744.51,12:51,12:45,744.9650268554688,12:50,745.0800170898438,745.219970703125,744.860107421875,-0.455,-0.455,1.0,104,9,4,MISALIGNED-BENIGN,"spy=744.51 ribbon=BEAR(104c) vix=17.44(falling) bear=9/10 bull=4/11 | level_reject 745.33 carry blocked on vix_falling, need vix_rising to e"
68,12:54:02,HOLD_DEV,745.1,12:54,12:45,744.9650268554688,12:50,745.0800170898438,745.219970703125,744.860107421875,0.135,0.135,4.0,66,9,4,MISALIGNED-BENIGN,spy=745.10 ribbon=66c(BEAR) vix=17.44(falling/cached) bear=9/10 bull=4/11 htf=null | BEARISH_REJECTION 745.33 Carry blocked filter_8_vix_not
69,12:57:02,HOLD_DEV,744.71,12:58,12:50,745.0800170898438,12:55,744.9500122070312,745.3099975585938,744.6599731445312,-0.37,-0.37,2.0,55,9,4,MISALIGNED-BENIGN,spy=744.71 ribbon=55c(BEAR) vix=17.25(falling) bear=9/10 bull=4/11 htf=null | bear_9_of_10_vix<17.30_falling_blocks_filter_8_still
70,13:00:02,HOLD_DEV,744.94,13:00,12:55,744.9500122070312,13:00,744.8499755859375,745.030029296875,744.6199951171875,-0.01,-0.01,0.0,48,9,4,ALIGNED,"spy=744.94 ribbon=48c(BEAR) vix=17.44(falling) bear=9/10 bull=4/11 htf=null | bear 9/10 setup near-miss, waiting for trigger bar + VIX rise"
71,13:03:02,HOLD_DEV,744.94,13:03,12:55,744.9500122070312,13:00,744.8499755859375,745.030029296875,744.6199951171875,-0.01,-0.01,3.0,104,9,4,ALIGNED,spy=744.94 ribbon=104c(BEAR) vix=17.44(falling) bear=9/10 bull=4/11 htf=null | VIX falling blocks filter_8 on 9/10 BEARISH_REJECTION_745.33_
72,13:06:02,HOLD_DEV,744.51,13:06,13:00,744.8499755859375,13:05,744.2000122070312,744.8400268554688,743.9600219726562,-0.34,-0.34,1.0,104,9,4,MISALIGNED-BENIGN,"spy=744.51 ribbon=BEAR(104c) vix=17.44(falling, REFRESH) bear=9/10 bull=4/11 | setup blocked filter_8_vix_direction"
73,13:09:02,(no_decision),,,13:00,744.8499755859375,13:05,744.2000122070312,744.8400268554688,743.9600219726562,,,4.0,,,,NO_DATA,
74,13:12:02,(no_decision),,,13:05,744.2000122070312,13:10,744.5900268554688,744.5900268554688,744.1599731445312,,,2.0,,,,NO_DATA,
75,13:15:02,HOLD_DEV,744.51,13:15,13:10,744.5900268554688,13:15,745.0499877929688,745.0800170898438,744.5800170898438,-0.08,-0.08,0.0,104,9,4,MISALIGNED-BENIGN,spy=744.51 ribbon=104c(BEAR) vix=17.44(falling) bear=9/10 bull=4/11 htf=null | BEARISH_REJECTION blocked on filter_8: VIX falling not rising
76,13:18:02,HOLD_DEV,744.51,13:18,13:10,744.5900268554688,13:15,745.0499877929688,745.0800170898438,744.5800170898438,-0.08,-0.08,3.0,104,9,4,MISALIGNED-BENIGN,spy=744.51 ribbon=104c(BEAR) vix=17.44(falling) bear=9/10 bull=4/11 htf=null | BLOCKED filter8: VIX falling requires rising for bear entry o
77,13:21:02,(no_decision),,,13:15,745.0499877929688,13:20,744.8900146484375,745.260009765625,744.7000122070312,,,1.0,,,,NO_DATA,
78,13:24:02,HOLD_DEV,744.51,13:24,13:15,745.0499877929688,13:20,744.8900146484375,745.260009765625,744.7000122070312,-0.54,-0.54,4.0,104,9,4,MISALIGNED-BENIGN,spy=744.51 ribbon=104c(BEAR) vix=17.44(falling) bear=9/10 bull=4/11 htf=null | filter_8_vix_dir_blocks_bear_9_10
79,13:27:02,ERROR_TV,744.51,13:27,13:20,744.8900146484375,13:25,744.7000122070312,745.010009765625,744.6900024414062,-0.38,-0.38,2.0,104,9,4,STALE_PAUSED,spy=744.51(cached) ribbon=BEAR(104c) vix=17.44(falling) bear=9/10 bull=4/11 | TV_data_unavailable_blocked_fresh_bar_read
80,13:30:02,(no_decision),,,13:25,744.7000122070312,13:30,744.5,744.8400268554688,744.3099975585938,,,0.0,,,,NO_DATA,
80,13:31:02,(no_decision),,,13:25,744.7000122070312,13:30,744.5,744.8400268554688,744.3099975585938,,,1.0,,,,NO_DATA,
81,13:33:03,HOLD,744.79,13:30,13:25,744.7000122070312,13:30,744.5,744.8400268554688,744.3099975585938,0.09,0.09,3.0,34,6,5,MISALIGNED-BENIGN,spy=744.79 ribbon=34c(BEAR) vix=17.23(falling) bear=6/10 bull=5/11 htf=null | setup stale on 745.33; VIX<17.30 + entry bar green; mode HOTΓå
84,13:42:02,HOLD_DEV,744.47,13:42,13:35,744.469970703125,13:40,744.3599853515625,744.5800170898438,744.25,0.0,0.0,2.0,38,9,7,ALIGNED,spy=744.47 ribbon=38c(BEAR) vix=17.33(rising) bear=9/10 bull=7/11 htf=null | bear_near_miss_blocked_F10_no_triggers
86,13:48:02,HOLD_DEV,744.35,13:45,13:40,744.3599853515625,13:45,744.7999877929688,744.8499755859375,744.25,-0.01,-0.01,3.0,41,9,5,ALIGNED,spy=744.35 ribbon=41c(BEAR) vix=17.3(rising) bear=9/10 bull=5/11 htf=null | bear 9/10 trigger gate blocks
87,13:51:02,HOLD_DEV,744.76,13:56,13:45,744.7999877929688,13:50,745.22998046875,745.3400268554688,744.6799926757812,-0.04,-0.04,1.0,34,8,6,ALIGNED,spy=744.76 ribbon=34c(BEAR) vix=17.33(rising) bear=8/10 bull=6/11 htf=null | bear near-miss filter-9 low-vol blocks (7.83K < 10.8K threshold
90,14:00:02,(no_decision),,,13:55,744.6900024414062,14:00,744.5050048828125,744.8599853515625,744.280029296875,,,0.0,,,,NO_DATA,
90,14:01:23,SKIP_TV_DATA_STALE,744.77,14:00,13:55,744.6900024414062,14:00,744.5050048828125,744.8599853515625,744.280029296875,0.08,0.08,1.4,22,,,MISALIGNED-BENIGN,"spy=744.77 ribbon=22c(BEAR) vix=17.33(rising) bear=N/A bull=N/A htf=null | TV bar stale: close 13:45 ET, now 14:00 ET exceeds ~10min thresho"
91,14:03:02,HOLD_DEV,744.71,14:03,13:55,744.6900024414062,14:00,744.5050048828125,744.8599853515625,744.280029296875,0.02,0.02,3.0,22,5,3,ALIGNED,spy=744.71 ribbon=22c(BEAR) vix=17.33(rising) bear=5/10 bull=3/11 htf=null | ribbon_spread_compressed_22c_chop_zone_from_prior_9/10_near_mis
92,14:06:02,HOLD,744.47,14:06,14:00,744.5050048828125,14:05,744.9249877929688,744.9299926757812,744.47998046875,-0.035,-0.035,1.0,38,9,7,ALIGNED,spy=744.47 ribbon=38c(BEAR) vix=17.22(rising) bear=9/10 bull=7/11 htf=null | awaiting_new_bar_close_14:06:40_bear_9/10_stale_trigger_gate_bl
93,14:11:03,HOLD,744.72,14:11,14:05,744.9249877929688,14:10,744.97021484375,745.0599975585938,744.6900024414062,-0.205,-0.205,1.1,20,4,5,MISALIGNED-BENIGN,spy=744.72 ribbon=20c(BULL) vix=17.18(falling) bear=4/10 bull=5/11 htf=null | ribbon_bull_blocks_bear; spread<30c_blocks_bull
95,14:15:02,HOLD,744.72,14:15,14:10,744.97021484375,14:15,745.2249755859375,745.3400268554688,744.97998046875,-0.2502,-0.2502,0.0,20,4,5,MISALIGNED-BENIGN,spy=744.72 ribbon=20c(BULL) vix=17.18(falling) bear=4/10 bull=5/11 htf=null | ribbon_flipped_bull_14:11_bear_blocked_spread_tight_no_entry
96,14:18:02,(no_decision),,,14:10,744.97021484375,14:15,745.2249755859375,745.3400268554688,744.97998046875,,,3.0,,,,NO_DATA,
97,14:21:02,HOLD,744.72,14:21,14:15,745.2249755859375,14:20,745.4099731445312,745.739990234375,745.1900024414062,-0.505,-0.505,1.0,20,4,5,MISALIGNED-BENIGN,spy=744.72 ribbon=20c(BULL) vix=17.18(cached) bear=4/10 bull=5/11 htf=null | ribbon_bull_blocks_bear; spread_20c_below_30c_min_blocks_both
98,14:26:02,HOLD,744.72,14:26,14:20,745.4099731445312,14:25,745.1298828125,745.4600219726562,744.9199829101562,-0.69,-0.69,1.0,20,4,5,MISALIGNED-BENIGN,"spy=744.72 ribbon=20c(BULL) vix=17.18(falling,cached) bear=4/10 bull=5/11 htf=null | ribbon BULL stack (filter 5 blocks bear); spread 20c < "
100,14:31:03,(no_decision),,,14:25,745.1298828125,14:30,745.0299072265625,745.5300903320312,744.9099731445312,,,1.1,,,,NO_DATA,
101,14:33:02,(no_decision),,,14:25,745.1298828125,14:30,745.0299072265625,745.5300903320312,744.9099731445312,,,3.0,,,,NO_DATA,
102,14:36:02,HOLD,745.15,14:36,14:30,745.0299072265625,14:35,744.9299926757812,745.2100219726562,744.8900146484375,0.1201,0.1201,1.0,3,5,5,MISALIGNED-BENIGN,"spy=745.15 ribbon=3c(MIXED) vix=17.12(falling) bear=5/10 bull=5/11 htf=null | ribbon compressed, both setups blocked on stack"
103,14:41:03,HOLD,745.39,14:41,14:35,744.9299926757812,14:40,744.5,745.0050048828125,744.489990234375,0.46,0.46,1.1,3,5,5,MISALIGNED-BENIGN,spy=745.39 ribbon=3c(MIXED) vix=17.12(falling) bear=5/10 bull=5/11 htf=null | ribbon_compressed_3c_below_30c_threshold
105,14:46:03,HOLD,744.56,14:46,14:40,744.5,14:45,744.77001953125,744.8300170898438,744.4000244140625,0.06,0.06,1.1,7,4,4,MISALIGNED-BENIGN,spy=744.56 ribbon=7c(MIXED) vix=17.27(rising) bear=4/10 bull=4/11 htf=null | ribbon_MIXED_blocks_entry
106,14:48:02,HOLD_DEV,745.39,14:48,14:40,744.5,14:45,744.77001953125,744.8300170898438,744.4000244140625,0.89,0.89,3.0,3,5,5,MISALIGNED-BENIGN,spy=745.39 ribbon=3c(MIXED) vix=17.12(falling) bear=5/10 bull=5/11 htf=null | ribbon_compressed_3c_blocks_filter5
107,14:51:02,(no_decision),,,14:45,744.77001953125,14:50,744.0700073242188,744.8499755859375,743.7308959960938,,,1.0,,,,NO_DATA,
107,14:51:03,HOLD,745.39,14:51,14:45,744.77001953125,14:50,744.0700073242188,744.8499755859375,743.7308959960938,0.62,0.62,1.1,3,5,5,MISALIGNED-BENIGN,spy=745.39 ribbon=3c(MIXED) vix=17.12(falling) bear=5/10 bull=5/11 htf=null | ribbon_compressed_vix_falling
108,14:56:02,HOLD,745.39,14:56,14:50,744.0700073242188,14:55,743.7249755859375,744.0599975585938,743.5999755859375,1.32,1.32,1.0,3,5,5,MISALIGNED-BENIGN,spy=745.39 ribbon=3c(MIXED) vix=17.12(falling) bear=5/10 bull=5/11 htf=null | ribbon_compressed_chop_filter5_fail
110,15:01:03,(no_decision),,,14:55,743.7249755859375,15:00,744.1099853515625,744.364990234375,743.6900024414062,,,1.1,,,,NO_DATA,
111,15:03:02,HOLD_DEV,745.39,15:02,14:55,743.7249755859375,15:00,744.1099853515625,744.364990234375,743.6900024414062,1.665,1.665,3.0,3,5,5,MISALIGNED-BENIGN,spy=745.39 ribbon=3c(MIXED) vix=17.12(falling) bear=5/10 bull=5/11 htf=null | ribbon_compressed filter5_blocked_both_sides
112,15:06:02,HOLD,743.86,15:06,15:00,744.1099853515625,15:05,743.6699829101562,744.1400146484375,743.2800903320312,-0.25,-0.25,1.0,40,0,0,MISALIGNED-BENIGN,spy=743.86 ribbon=40c(BEAR) vix=17.12(falling) bear=0/10 bull=0/11 htf=null | entry cutoff 15:00 ET passed
113,15:09:02,HOLD,743.86,15:09,15:00,744.1099853515625,15:05,743.6699829101562,744.1400146484375,743.2800903320312,-0.25,-0.25,4.0,40,0,0,MISALIGNED-BENIGN,spy=743.86 ribbon=40c(BEAR) vix=17.12(falling) bear=0/10 bull=0/11 htf=null | entry_cutoff_1500_et_passed
115,15:17:03,HOLD,743.86,15:17,15:10,743.9099731445312,15:15,744.1400146484375,744.1799926757812,743.760009765625,-0.05,-0.05,2.0,40,0,0,ALIGNED,spy=743.86 ribbon=40c(BEAR) vix=17.12(falling) bear=0/10 bull=0/11 htf=null | entry_window_closed_after_1500_et_hard_cutoff
