date,time_entry,time_exit,setup,contract,dte,strike,c_or_p,qty,entry_px,exit_px,tp1_px,premium_paid,dollar_pnl,pct_return_on_premium,exit_reason,rejection_level,triggers_fired,delta_at_entry,iv_at_entry,iv_regime,vix_at_entry,tod_bucket,hold_minutes,bars_held,max_adverse_premium,max_favorable_premium
2025-03-04,11:00:00,11:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-03-04 576P,0,576,P,3,1.56,1.44,,468.37,-37.47,-0.08,EXIT_ALL_PREMIUM_STOP,576.0,level_rejection,-0.5387,0.2517,HIGH,25.17,MORNING,5,1,1.35,2.27
2025-03-06,13:00:00,13:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-03-06 573P,0,573,P,3,0.9,0.83,,269.27,-21.54,-0.08,EXIT_ALL_PREMIUM_STOP,574.0,level_rejection,-0.4536,0.2458,HIGH,24.58,MIDDAY,5,1,0.66,1.25
2025-03-06,15:00:00,15:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-03-06 571P,0,571,P,5,0.62,0.57,,308.65,-24.69,-0.08,EXIT_ALL_PREMIUM_STOP,572.0,level_rejection|confluence,-0.4962,0.2563,HIGH,25.63,AFTERNOON,5,1,0.32,0.63
2025-03-11,10:00:00,10:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-03-11 557P,0,557,P,3,1.69,1.55,,505.98,-40.48,-0.08,EXIT_ALL_PREMIUM_STOP,561.22,level_rejection,-0.4975,0.291,HIGH,29.1,OPEN_DRIVE,5,1,0.6,1.73
2025-03-11,13:00:00,13:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-03-11 554P,0,554,P,3,1.35,1.25,,406.33,-32.51,-0.08,EXIT_ALL_PREMIUM_STOP,554.0,level_rejection,-0.5468,0.2862,HIGH,28.62,MIDDAY,5,1,1.21,1.49
2025-03-18,11:00:00,11:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-03-18 560P,0,560,P,3,1.19,1.1,,357.54,-28.6,-0.08,EXIT_ALL_PREMIUM_STOP,560.0,level_rejection,-0.4999,0.2227,HIGH,22.27,MORNING,10,2,0.98,1.52
2025-03-28,10:00:00,10:35:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-03-28 564P,0,564,P,3,1.37,5.48,1.78,410.66,492.8,1.2,TP1_THEN_RUNNER_TARGET,564.0,level_rejection,-0.5389,0.2057,MID,20.57,OPEN_DRIVE,35,7,1.34,5.6
2025-04-03,10:00:00,10:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-04-03 543P,0,543,P,3,1.48,1.37,,445.47,-35.64,-0.08,EXIT_ALL_PREMIUM_STOP,544.88,level_rejection,-0.4697,0.2872,HIGH,28.72,OPEN_DRIVE,5,1,1.16,1.72
2025-04-04,10:00:00,10:45:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-04-04 522P,0,522,P,3,2.07,8.29,2.7,621.98,746.38,1.2,TP1_THEN_RUNNER_TARGET,523.0,level_rejection,-0.4748,0.4095,HIGH,40.95,OPEN_DRIVE,45,9,2.03,10.59
2025-04-08,15:00:00,15:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-04-08 501P,0,501,P,3,1.36,1.25,,408.57,-32.69,-0.08,EXIT_ALL_PREMIUM_STOP,501.0,level_rejection,-0.562,0.5267,HIGH,52.67,AFTERNOON,5,1,1.2,3.55
2025-04-10,12:00:00,12:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-04-10 517P,0,517,P,3,2.33,2.14,,699.25,-55.94,-0.08,EXIT_ALL_PREMIUM_STOP,517.0,level_rejection,-0.5296,0.48,HIGH,48.0,MIDDAY,5,1,1.33,2.7
2025-04-16,11:00:00,11:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-04-16 532P,0,532,P,3,1.4,1.29,,420.18,-33.61,-0.08,EXIT_ALL_PREMIUM_STOP,532.65,level_rejection,-0.4638,0.3088,HIGH,30.88,MORNING,5,1,1.19,1.65
2025-04-21,10:00:00,10:40:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-04-21 517P,0,517,P,3,1.93,1.93,2.51,578.63,115.73,0.2,TP1_THEN_RUNNER_BE_STOP,517.0,level_rejection,-0.5162,0.3381,HIGH,33.81,OPEN_DRIVE,40,8,1.79,2.81
2025-04-21,13:00:00,13:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-04-21 510P,0,510,P,3,1.31,1.2,,391.76,-31.34,-0.08,EXIT_ALL_PREMIUM_STOP,511.0,level_rejection,-0.4901,0.3564,HIGH,35.64,MIDDAY,5,1,1.16,1.35
2025-04-28,12:00:00,12:15:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-04-28 547P,0,547,P,3,1.41,1.3,,423.91,-33.91,-0.08,EXIT_ALL_PREMIUM_STOP,547.0,level_rejection,-0.5456,0.2628,HIGH,26.28,MIDDAY,15,3,1.27,1.74
2025-05-16,12:00:00,15:50:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-05-16 592C,0,592,C,5,0.65,1.97,0.84,324.87,322.62,0.9931,TP1_THEN_RUNNER_TIME,591.16,level_reclaim|confluence,0.4136,0.1722,MID,17.22,MIDDAY,230,46,0.63,2.34
2025-05-30,12:00:00,12:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-05-30 588P,0,588,P,3,1.17,1.07,,349.54,-27.96,-0.08,EXIT_ALL_PREMIUM_STOP,588.0,level_rejection,-0.5445,0.2024,MID,20.24,MIDDAY,5,1,0.77,1.17
2025-06-03,10:00:00,10:05:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-06-03 593C,0,593,C,5,1.08,1.0,,541.5,-43.32,-0.08,EXIT_ALL_PREMIUM_STOP,592.79,level_reclaim|confluence,0.4918,0.1801,MID,18.01,OPEN_DRIVE,5,1,0.63,1.23
2025-06-05,11:15:00,11:25:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-06-05 598C,0,598,C,5,1.17,1.07,,583.86,-46.71,-0.08,EXIT_ALL_PREMIUM_STOP,597.92,level_reclaim|ribbon_flip|confluence,0.5678,0.1715,MID,17.15,MORNING,10,2,1.07,1.34
2025-06-05,15:00:00,15:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-06-05 595P,0,595,P,3,0.51,0.47,,152.01,-12.16,-0.08,EXIT_ALL_PREMIUM_STOP,595.0,level_rejection,-0.5223,0.1863,MID,18.63,AFTERNOON,5,1,0.37,0.52
2025-06-09,12:50:00,12:55:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-06-09 601C,0,601,C,5,0.78,0.72,,389.98,-31.2,-0.08,EXIT_ALL_PREMIUM_STOP,600.82,level_reclaim|confluence,0.5024,0.1702,MID,17.02,MIDDAY,5,1,0.57,0.78
2025-06-09,13:25:00,13:30:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-06-09 601C,0,601,C,5,0.62,0.57,,307.92,-24.63,-0.08,EXIT_ALL_PREMIUM_STOP,600.82,level_reclaim|confluence,0.4633,0.1687,MID,16.87,MIDDAY,5,1,0.51,0.62
2025-06-09,13:40:00,13:50:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-06-09 601C,0,601,C,5,0.67,0.62,,336.6,-26.93,-0.08,EXIT_ALL_PREMIUM_STOP,600.82,level_reclaim|confluence,0.5069,0.1687,MID,16.87,MIDDAY,10,2,0.61,0.74
2025-06-09,15:00:00,15:05:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-06-09 601C,0,601,C,5,0.45,0.41,,224.82,-17.99,-0.08,EXIT_ALL_PREMIUM_STOP,601.0,level_reclaim|confluence,0.5086,0.1711,MID,17.11,AFTERNOON,5,1,0.31,0.45
2025-06-10,15:05:00,15:10:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-06-10 603C,0,603,C,3,0.46,0.42,,138.07,-11.05,-0.08,EXIT_ALL_PREMIUM_STOP,603.0,level_reclaim|ribbon_flip,0.536,0.1676,MID,16.76,AFTERNOON,5,1,0.36,0.47
2025-06-17,15:00:00,15:05:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-06-17 598P,0,598,P,3,0.77,0.71,,230.2,-18.42,-0.08,EXIT_ALL_PREMIUM_STOP,598.0,level_rejection,-0.6138,0.2143,MID,21.43,AFTERNOON,5,1,0.61,0.87
2025-06-20,13:00:00,13:10:00,BEARISH_REJECTION_RIDE_THE_RIBBON,SPY 2025-06-20 595P,0,595,P,5,0.86,0.79,,427.78,-34.22,-0.08,EXIT_ALL_PREMIUM_STOP,595.52,level_rejection|confluence,-0.4803,0.2069,MID,20.69,MIDDAY,10,2,0.67,1.01
2025-06-30,11:05:00,11:10:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-06-30 617C,0,617,C,5,0.8,0.74,,402.25,-32.18,-0.08,EXIT_ALL_PREMIUM_STOP,616.39,level_reclaim|confluence,0.4348,0.1714,MID,17.14,MORNING,5,1,0.52,0.8
2025-06-30,13:05:00,13:10:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-06-30 617C,0,617,C,5,0.59,0.54,,295.01,-23.6,-0.08,EXIT_ALL_PREMIUM_STOP,616.39,level_reclaim|confluence,0.421,0.1711,MID,17.11,MIDDAY,5,1,0.53,0.63
2025-06-30,13:25:00,13:30:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-06-30 617C,0,617,C,5,0.5,0.46,,252.44,-20.19,-0.08,EXIT_ALL_PREMIUM_STOP,616.39,level_reclaim|confluence,0.3944,0.1711,MID,17.11,MIDDAY,5,1,0.35,0.5
2025-07-01,12:50:00,12:55:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-07-01 618C,0,618,C,5,0.76,0.7,,380.11,-30.41,-0.08,EXIT_ALL_PREMIUM_STOP,617.83,level_reclaim|confluence,0.4874,0.1692,MID,16.92,MIDDAY,5,1,0.42,0.78
2025-07-01,13:20:00,13:25:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-07-01 618C,0,618,C,5,0.77,0.7,,383.13,-30.65,-0.08,EXIT_ALL_PREMIUM_STOP,617.83,level_reclaim|confluence,0.5222,0.1666,MID,16.66,MIDDAY,5,1,0.66,0.84
2025-07-02,12:05:00,12:10:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-07-02 619C,0,619,C,5,0.94,0.87,,470.23,-37.62,-0.08,EXIT_ALL_PREMIUM_STOP,619.0,level_reclaim|confluence,0.5246,0.1673,MID,16.73,MIDDAY,5,1,0.86,0.96
2025-07-02,13:20:00,13:25:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-07-02 620C,0,620,C,5,0.54,0.5,,271.91,-21.75,-0.08,EXIT_ALL_PREMIUM_STOP,619.2,level_reclaim|confluence,0.4165,0.1667,MID,16.67,MIDDAY,5,1,0.46,0.55
2025-07-10,10:40:00,10:45:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-07-10 625C,0,625,C,5,0.9,0.83,,450.22,-36.02,-0.08,EXIT_ALL_PREMIUM_STOP,624.71,level_reclaim|confluence,0.4756,0.1587,MID,15.87,MORNING,5,1,0.81,0.96
2025-07-10,13:15:00,14:35:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-07-10 626C,0,626,C,5,0.72,0.72,0.94,361.33,65.04,0.18,TP1_THEN_RUNNER_BE_STOP,626.0,level_reclaim|confluence,0.5115,0.1579,MID,15.79,MIDDAY,80,16,0.68,1.09
2025-07-10,15:00:00,15:05:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-07-10 626C,0,626,C,5,0.62,0.57,,311.34,-24.91,-0.08,EXIT_ALL_PREMIUM_STOP,626.26,level_reclaim|confluence,0.6334,0.1573,MID,15.73,AFTERNOON,5,1,0.53,0.69
2025-07-10,15:30:00,15:35:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-07-10 626C,0,626,C,5,0.54,0.5,,271.61,-21.73,-0.08,EXIT_ALL_PREMIUM_STOP,626.26,level_reclaim|confluence,0.7078,0.1573,MID,15.73,POWER_HOUR,5,1,0.49,0.59
2025-07-14,13:15:00,13:20:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-07-14 625C,0,625,C,5,0.69,0.64,,345.37,-27.63,-0.08,EXIT_ALL_PREMIUM_STOP,624.85,level_reclaim|confluence,0.4747,0.1699,MID,16.99,MIDDAY,5,1,0.58,0.69
2025-07-14,13:50:00,13:55:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-07-14 625C,0,625,C,5,0.6,0.55,,300.58,-24.05,-0.08,EXIT_ALL_PREMIUM_STOP,624.85,level_reclaim|confluence,0.4686,0.1699,MID,16.99,MIDDAY,5,1,0.51,0.6
2025-07-14,15:10:00,15:15:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-07-14 625C,0,625,C,5,0.37,0.34,,185.31,-14.83,-0.08,EXIT_ALL_PREMIUM_STOP,624.85,level_reclaim|confluence,0.4632,0.1718,MID,17.18,AFTERNOON,5,1,0.3,0.37
2025-07-17,15:00:00,15:05:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-07-17 628C,0,628,C,5,0.6,0.55,,298.88,-23.91,-0.08,EXIT_ALL_PREMIUM_STOP,628.0,level_reclaim|confluence,0.5987,0.1663,MID,16.63,AFTERNOON,5,1,0.52,0.6
2025-07-25,12:10:00,12:15:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-07-25 636C,0,636,C,5,1.0,0.92,,501.87,-40.15,-0.08,EXIT_ALL_PREMIUM_STOP,636.11,level_reclaim|confluence,0.5761,0.1505,MID,15.05,MIDDAY,5,1,0.91,1.0
2025-08-06,11:50:00,11:55:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-06 633C,0,633,C,5,0.82,0.76,,410.76,-32.86,-0.08,EXIT_ALL_PREMIUM_STOP,632.6,level_reclaim|confluence,0.4633,0.1683,MID,16.83,MIDDAY,5,1,0.74,0.86
2025-08-06,12:00:00,12:10:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-06 633C,0,633,C,5,0.81,0.75,,407.41,-32.59,-0.08,EXIT_ALL_PREMIUM_STOP,632.6,level_reclaim|confluence,0.4645,0.1697,MID,16.97,MIDDAY,10,2,0.64,0.82
2025-08-06,15:00:00,15:05:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-06 633C,0,633,C,5,0.38,0.35,,187.95,-15.04,-0.08,EXIT_ALL_PREMIUM_STOP,632.6,level_reclaim|confluence,0.445,0.1669,MID,16.69,AFTERNOON,5,1,0.26,0.38
2025-08-07,10:25:00,10:30:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-07 634C,0,634,C,5,0.95,0.88,,476.1,-38.09,-0.08,EXIT_ALL_PREMIUM_STOP,633.41,level_reclaim|confluence,0.4607,0.1698,MID,16.98,MORNING,5,1,0.75,0.99
2025-08-08,12:15:00,12:20:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-08 637C,0,637,C,5,0.96,0.88,,477.78,-38.22,-0.08,EXIT_ALL_PREMIUM_STOP,636.96,level_reclaim|confluence,0.5468,0.1578,MID,15.78,MIDDAY,5,1,0.79,0.96
2025-08-08,12:40:00,12:45:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-08 637C,0,637,C,5,0.79,0.73,,395.93,-31.67,-0.08,EXIT_ALL_PREMIUM_STOP,636.96,level_reclaim|confluence,0.5046,0.1578,MID,15.78,MIDDAY,5,1,0.65,0.82
2025-08-08,13:40:00,13:45:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-08 637C,0,637,C,5,0.7,0.64,,348.82,-27.91,-0.08,EXIT_ALL_PREMIUM_STOP,636.96,level_reclaim|confluence,0.5283,0.1544,MID,15.44,MIDDAY,5,1,0.64,0.74
2025-08-11,12:50:00,12:55:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-11 638C,0,638,C,5,0.54,0.5,,270.86,-21.67,-0.08,EXIT_ALL_PREMIUM_STOP,637.47,level_reclaim|confluence,0.3992,0.1576,MID,15.76,MIDDAY,5,1,0.47,0.54
2025-08-12,10:15:00,10:30:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-12 639C,0,639,C,5,1.03,0.95,,516.2,-41.3,-0.08,EXIT_ALL_PREMIUM_STOP,638.92,level_reclaim|confluence,0.5181,0.1498,LOW,14.98,MORNING,15,3,0.93,1.24
2025-08-14,15:15:00,15:20:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-14 645C,0,645,C,5,0.61,0.56,,303.66,-24.29,-0.08,EXIT_ALL_PREMIUM_STOP,644.92,level_reclaim|confluence,0.6893,0.1468,LOW,14.68,POWER_HOUR,5,1,0.43,0.63
2025-08-14,15:35:00,15:40:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-14 645C,0,645,C,5,0.37,0.34,,183.59,-14.69,-0.08,EXIT_ALL_PREMIUM_STOP,644.92,level_reclaim|confluence,0.6154,0.1468,LOW,14.68,POWER_HOUR,5,1,0.23,0.39
2025-08-20,15:20:00,15:25:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-20 639C,0,639,C,5,0.27,0.25,,134.12,-10.73,-0.08,EXIT_ALL_PREMIUM_STOP,638.53,level_reclaim|confluence,0.4199,0.1575,MID,15.75,POWER_HOUR,5,1,0.06,0.27
2025-08-20,15:30:00,15:35:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-20 639C,0,639,C,5,0.18,0.16,,88.49,-7.08,-0.08,EXIT_ALL_PREMIUM_STOP,638.53,level_reclaim|confluence,0.3474,0.1575,MID,15.75,POWER_HOUR,5,1,0.09,0.23
2025-08-22,13:25:00,13:30:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-22 646C,0,646,C,5,0.72,0.66,,359.09,-28.73,-0.08,EXIT_ALL_PREMIUM_STOP,646.06,level_reclaim|confluence,0.5399,0.1438,LOW,14.38,MIDDAY,5,1,0.59,0.74
2025-08-22,13:40:00,13:45:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-22 646C,0,646,C,5,0.72,0.67,,362.46,-29.0,-0.08,EXIT_ALL_PREMIUM_STOP,646.0,level_reclaim|confluence,0.56,0.1438,LOW,14.38,MIDDAY,5,1,0.65,0.81
2025-08-27,11:35:00,11:40:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-27 646C,0,646,C,5,1.14,1.05,,571.75,-45.74,-0.08,EXIT_ALL_PREMIUM_STOP,646.49,level_reclaim|confluence,0.5944,0.1491,LOW,14.91,MIDDAY,5,1,0.86,1.14
2025-08-27,12:05:00,12:10:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-27 647C,0,647,C,5,0.63,0.58,,316.11,-25.29,-0.08,EXIT_ALL_PREMIUM_STOP,646.49,level_reclaim|confluence,0.4219,0.1504,MID,15.04,MIDDAY,5,1,0.55,0.63
2025-08-27,13:10:00,13:15:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-27 647C,0,647,C,5,0.49,0.45,,245.25,-19.62,-0.08,EXIT_ALL_PREMIUM_STOP,646.49,level_reclaim|confluence,0.398,0.1494,LOW,14.94,MIDDAY,5,1,0.4,0.49
2025-08-27,15:15:00,15:20:00,BULLISH_RECLAIM_RIDE_THE_RIBBON,SPY 2025-08-27 647C,0,647,C,5,0.2,0.19,,101.87,-8.15,-0.08,EXIT_ALL_PREMIUM_STOP,646.49,level_reclaim|confluence,0.3425,0.1492,LOW,14.92,POWER_HOUR,5,1,0.13,0.2
